ID,Text,Comment
Growing.Time,収穫まで：{0}日,{0} stands for a number of days. How many days left does this plant have to fully grow.
Hauling.Prioritize,優先的に運搬,building is a noun in this sentence. This building will be prioritized by haulers.
Inventory.Capacity,容量：,How much space there is in the storage
Inventory.Goods,品目：,
Inventory.InStock,在庫：,Please keep short. Header above a list of goods in stock of the storage.
Inventory.IsEmpty,在庫の物資がありません,
Inventory.NothingSelected,無し,Text shown in a dropdown when no good is selected. Keep below 15 characters.
Inventory.StockpileOverlay.Hide,倉庫のオーバーレイを非表示にする,Tooltip for button showing overlay over warehouses containing stored goods.
Inventory.StockpileOverlay.Show,倉庫のオーバーレイを表示する,Tooltip for button showing overlay over warehouses containing stored goods.
Inventory.Undesired,要望外：,Please keep short. Which goods are not desired in the storage.
Key.DownArrow,下矢印,Label of the down arrow key
Key.LeftArrow,左矢印,Label of the left arrow key
Key.LeftWindows,左Windows,Label of the left windows key
Key.RightArrow,右矢印,Label of the right arrow key
Key.RightWindows,右Windows,Label of the right windows key
Key.Space,スペース,Label of the space key
Key.UpArrow,上矢印,Label of the up arrow key
KeyBinding.AlternateClickableAction,代替ボタンアクション,Label of the key that toggles the alternate action of some buttons
KeyBinding.AttractionsTab,幸福度タブを開く,"Label of the key that opens the Settlement Panel and selects the Attractions tab, Well-being should be the same as Wellbeing.DisplayName"
KeyBinding.Cancel,キャンセル,Label of the key that cancels actions
KeyBinding.CharactersTab,人口タブを開く,"Label of the key that opens the Settlement Panel and selects the Characters tab, Population should be the same as BatchControl.Population"
KeyBinding.Confirm,確定,Label of the key that confirms UI prompts
KeyBinding.DecreaseBrushHeight,ブラシの高度を下げる,"Label of the key that decreases the vertical level of the brush, 'brush height' should be the same as MapEditor.Brush.Height.Label"
KeyBinding.DecreaseBrushSize,ブラシサイズを縮小する,"Label of the key that decreases the size of the brush, 'brush size' should be the same as MapEditor.Brush.Size.Label"
KeyBinding.DecreaseBuildersPriority,建設作業員の優先度を下げる,Label of the key that decreases the priority of the builders job assigned to the selected object
KeyBinding.DecreaseFloodgateHeight,水門の高さを下げる,Label of the key that decreases the height of the selected floodgate. Floodgate should be the same as Building.Floodgate.DisplayName
KeyBinding.DecreaseSpeed,ゲーム速度を下げる,Label of the key that decreases the speed of the game by one step
KeyBinding.DecreaseWorkers,必要労働者数を下げる,Label of the key that decreases the desired number of workers in selected building
KeyBinding.DecreaseWorkingHours,労働時間を短縮する,Label of the key that decreases settlement working hours
KeyBinding.DecreaseWorkplacePriority,仕事場優先度を下げる,Label of the key that decreases the priority of the selected workplace
KeyBinding.DeleteObject,アイテムの消去,Label of the key that deletes the selected object
KeyBinding.DetonateDynamite,ダイナマイトを起爆する,Label of the key that detonates a dynamite
KeyBinding.DistributionTab,配給タブを開く,"Label of the key that opens the Settlement Panel and selects the Distribution tab, Distribution should be the same as BatchControl.Distribution"
KeyBinding.DuplicateObject,複製,Key binding that duplicates the selected building
KeyBinding.DuplicateSettings,設定をコピー,Key binding that copies settings from one building to another
KeyBinding.Flip,反転,Label of the key that flips the selected building (makes the model mirrored)
KeyBinding.Hold,長押し:,Used to describe key binding that turns something on while the key is held.
KeyBinding.HousingTab,居住タブを開く,"Label of the key that opens the Settlement Panel and selects the Housing tab, Housing should be the same as BatchControl.Housing"
KeyBinding.IncreaseBrushHeight,ブラシの高度を上げる,"Label of the key that increases the vertical level of the brush, 'brush height' should be the same as MapEditor.Brush.Height.Label"
KeyBinding.IncreaseBrushSize,ブラシサイズを拡大する,"Label of the key that increases the size of the brush, 'brush size' should be the same as MapEditor.Brush.Size.Label"
KeyBinding.IncreaseBuildersPriority,建設作業員の優先度を上げる,Label of the key that increases the priority of the builders job assigned to the selected object
KeyBinding.IncreaseFloodgateHeight,水門の高さを上げる,Label of the key that increases the height of the selected floodgate. Floodgate should be the same as Building.Floodgate.DisplayName
KeyBinding.IncreaseSpeed,ゲーム速度を上げる,Label of the key that increases the speed of the game by one step
KeyBinding.IncreaseWorkers,必要労働者数を上げる,Label of the key that increases the desired number of workers in selected building
KeyBinding.IncreaseWorkingHours,労働時間を延長する,Label of the key that increases settlement working hours
KeyBinding.IncreaseWorkplacePriority,仕事場優先度を上げる,Label of the key that increases the priority of the selected workplace
KeyBinding.InverseBrushDirection,ブラシの向きを反転,
KeyBinding.LevelVisibilityCursorTool,可視レイヤー調整カーソルツール,Name of layer tool keybinding
KeyBinding.LowerVisibleLayer,可視レイヤーを下げる,Label of the key that decreases the max visible vertical level of buildings
KeyBinding.MechanicalTab,動力タブを開く,"Label of the key that opens the Settlement Panel and selects the Mechanical tab, Power should be the same as BatchControl.Mechanical"
KeyBinding.MigrationTab,移住タブを開く,"Label of the key that opens the Settlement Panel and selects the Migration tab, Migration should be the same as BatchControl.Migration"
KeyBinding.MoveCameraDown,カメラを下に移動,Label of the key that moves the camera down
KeyBinding.MoveCameraFast,カメラ速度を上げる,Label of the key that modifies the speed of camera movement and rotation
KeyBinding.MoveCameraLeft,カメラを左に移動,Label of the key that moves the camera left
KeyBinding.MoveCameraRight,カメラを右に移動,Label of the key that moves the camera right
KeyBinding.MoveCameraUp,カメラを上に移動,Label of the key that moves the camera up
KeyBinding.NextDistrict,次の地区を選択する,Label of the key that selects the next district
KeyBinding.NextRootButton,次のツールグループ,Label of the key that selects the next toolbar (bottom bar) category.
KeyBinding.NextTool,次のツール,Label of the key that selects the next tool from currently selected toolbar category.
KeyBinding.OpenWellbeingPanel,幸福度パネルを開く,"Label of the key that opens the Well-being box, Well-being should be the same as Wellbeing.DisplayName"
KeyBinding.PickVisibleLayer,可視レイヤーを選択する,Label of the key that picks the layer of the visible terrain currently under the cursor
KeyBinding.PreviousDistrict,前の地区を選択する,Label of the key that selects the previous district
KeyBinding.PreviousRootButton,前のツールグループ,Label of the key that selects the previous toolbar (bottom bar) category.
KeyBinding.PreviousTool,前のツール,Label of the key that selects the previous tool from currently selected toolbar category.
KeyBinding.RaiseVisibleLayer,可視レイヤーを上げる,Label of the key that increases the max visible vertical level of buildings
KeyBinding.RedoChanges,変更をやり直す,Key binding for redoing changes in Map editor.
KeyBinding.ResetCamera,カメラをリセット,Keybinding for resetting the camera to its default angle and zoom.
KeyBinding.ResetMapEditorSimulation,シミュレーションのリセット,Label of the key that resets the water and badwater simulations
KeyBinding.RestoreCamera,カメラ位置を戻す,Label of the key that restores the camera to the position saved by KeyBinding.SaveCamera
KeyBinding.RotateCameraDown,カメラを下に回転,Label of the key that rotates the camera down
KeyBinding.RotateCameraLeft,カメラを左に回転,Label of the key that rotates the camera left
KeyBinding.RotateCameraLeft90,カメラを左に90度回転,Label of the key that rotates the camera left by 90 degrees
KeyBinding.RotateCameraRight,カメラを右に回転,Label of the key that rotates the camera right
KeyBinding.RotateCameraRight90,カメラを右に90度回転,Label of the key that rotates the camera right by 90 degrees
KeyBinding.RotateCameraUp,カメラを上に回転,Label of the key that rotates the camera up
KeyBinding.RotateClockwise,時計周りに回転,Label of the key that rotates the selected object clockwise
KeyBinding.RotateCounterclockwise,反時計周りに回転,Label of the key that rotates the selected object counterclockwise
KeyBinding.SaveCamera,カメラ位置を保存,Label of the key that saves the current camera position
KeyBinding.SaveMap,マップを保存,Label of the key that saves the map
KeyBinding.Screenshot,スクリーンショット,Label of the key that takes a screenshot
KeyBinding.ScreenshotUpscaled,スクリーンショット（アップスケール）,Label of the key that takes an upscaled screenshot
KeyBinding.ShowGuidelines,ガイドラインを表示する,Show guidelines when key is pressed
KeyBinding.ShowStockpileOverlay,倉庫のオーバーレイを表示する,Label of the key that shows the storage overlay
KeyBinding.SkipDeleteConfirmation,消去確定をスキップ,Label of the key that skips the delete confirmation when held
KeyBinding.Speed0,一時停止・再開,Label of the key that pauses the game speed
KeyBinding.Speed1,ゲーム速度 （標準）>,Label of the key that sets the game speed to normal. > shouldn't be removed as it is the symbol for normal speed on UI button.
KeyBinding.Speed2,ゲーム速度 （速）>>,Label of the key that sets the game speed to fast. >> shouldn't be removed as it is the symbol for fast speed on UI button.
KeyBinding.Speed3,ゲーム速度 （超速）>>>,Label of the key that sets the game speed to very fast. >>> shouldn't be removed as it is the symbol for very fast speed on UI button.
KeyBinding.StorageTab,倉庫タブを開く,"Label of the key that opens the Settlement Panel and selects the Storage tab, Storage should be the same as BatchControl.Storage"
KeyBinding.Toggle,切り替え:,Used to describe key binding that toggles something on/off.
KeyBinding.ToggleBatchControlBox,開拓地のパネル切り替え,Label of the key that opens/close the Settlement panel
KeyBinding.ToggleBrushShape,ブラシの形の切り替え,"Label of the key that toggles the shape of the brush, 'brush shape' should be the same as MapEditor.Brush.Shape.Label"
KeyBinding.ToggleBuildingPause,選択した建物の一時停止,Label of the key that pauses the selected building
KeyBinding.ToggleConsole,コンソールの切り替え,Label of the key that toggles the console with logs
KeyBinding.ToggleGUI,インターフェースの表示・非表示,Label of the key that hides/shows the whole user interface
KeyBinding.ToggleGuidelines,ガイドラインの切り替え,Toggle guidelines on/off
KeyBinding.ToggleHaulingPriority,運搬優先度の切り替え,Label of the key that toggles the hauling priority of the selected object
KeyBinding.ToggleNaturalResources,自然資源の切り替え,Label of the key that shows/hides the natural resources in map editor. Natural resources should be the same as NaturalResources.Visibility.Show
KeyBinding.ToggleStockpileOverlay,倉庫のオーバーレイの切り替え,Label of the key that shows/hides the storage overlay
KeyBinding.ToggleStockpilePriority,倉庫優先度の切り替え,Label of the key that toggles the priority of the selected warehouse between StockpilePriority.Accept/StockpilePriority.Obtain/StockpilePriority.Supply/StockpilePriority.Empty
KeyBinding.ToggleWaterVisibility,水の透明度の切り替え,Label of the key that makes water semi-transparent
KeyBinding.ToggleWorkerType,労働者の種類の切り替え,Keybinding for toggling the worker type.
KeyBinding.UndoChanges,変更を取り消す,Key binding for undoing changes in Map editor.
KeyBinding.UnlockTool,ツールをアンロック,Label of the key that unlocks the currently selected tool
KeyBinding.WorkplacesTab,仕事場タブを開く,"Label of the key that opens the Settlement Panel and selects the Workplaces tab, Workplaces should be the same as BatchControl.Workplaces"
KeyBinding.ZoomIn,拡大,Label of the key that zooms camera in
KeyBinding.ZoomOut,縮小,Label of the key that zooms camera out
KeyBindingBox.ClearBinding,消去,Text on the button in rebinding dialog box that clears the current key binding. Please keep short.
KeyBindingBox.DuplicatedBinding,"このキーの組み合わせは既に次のものに当てられています：

{0}

本当にこれに割り当てますか？","Message shown on key rebinding dialog box when the user tries to assign a key combination that is already assigned to another key binding, {0} stands for the list of key bindings e.g. KeyBinding.Speed0, KeyBinding.ToggleGUI etc."
KeyBindingBox.PrimaryBinding,一次割り当て,Header of the primary key bindings column in the key bindings panel
KeyBindingBox.RebindingMessage,{0}に割り当てるキーを押してください,"Message shown on key rebinding dialog box, {0} stands for the name of the key binding e.g. KeyBinding.Speed0, KeyBinding.ToggleGUI etc."
KeyBindingBox.ResetToDefault,初期設定に戻す,Text on the button in key bindings panel that resets all key bindings to their default bindings
KeyBindingBox.ResetToDefaultMessage,全てのキーの割り当てを初期設定に戻しますか？,Message shown on key bindings panel when the user clicks the KeyBindingBox.ResetToDefault button
KeyBindingBox.SecondaryBinding,二次割り当て,Header of the secondary key bindings column in the key bindings panel
KeyBindingGroup.Buildings,建物,"Label for the key binding group associated with building controls (pausing, changing priority etc)"
KeyBindingGroup.Camera,カメラ,"Label for the key binding group associated with camera controls (camera movement, rotation, zoom etc)"
KeyBindingGroup.MapEditor,マップエディタ,Label for the key binding group associated with map editor controls (mostly brush manipulation)
KeyBindingGroup.Objects,オブジェクトコントロール,"Label for the key binding group associated with object controls (rotating, removing, pausing etc)"
KeyBindingGroup.SettlementPanel,開拓地のパネル,Label for the key binding group associated with settlement panel controls (opening panel and its tabs)
KeyBindingGroup.Time,時間,Label for the key binding group associated with time controls (changing time speed)
KeyBindingGroup.UI,UI,"Label for the key binding group associated with user interface controls (opening panels, toggling overlays etc)"
KeyBindingsPanel.Header,キーの割り当て,Header of the key bindings box
LevelVisibility.InfoTooltip,可視レイヤー,Tooltip for controls that allow the player to set the vertical level visibility
LevelVisibility.ResetTooltip,可視レイヤーをリセット,Tooltip for button that resets the vertical vertical visibility
LoadMapPanel.Delete,マップ消去,A button. Please keep short.
LoadMapPanel.DeleteMapPrompt,本当に「{0}」を消去しますか？,{0} stands for map name
LoadMapPanel.Header,マップ編集,
LoadingIssue.BlockObjectLoadingIssue,オブジェクトの位置が無効だったため、消去されました： {0}。,
LoadingIssue.ContinuePlaying,プレイを続ける,a button please keep short. Allows player to play dispite detected issues
LoadingIssue.LoadingIssues,ロード中に問題発生,Shown when there are issues with loading map
LoadingIssue.LoadingIssuesDetected,詳細：,Shown when there are issues with loading map
LoadingIssue.MapIssuesWarning,"MODをインストールするか、または新しいゲームバージョンにアップデートする必要があります。

プレイを続行できますが、マップが不完全な可能性があります。",Shown when there are issues with loading map - warning player about possible reason and consequences
LoadingIssue.PrefabNotFoundIssue,オブジェクトの種類が不明だったため、消去されました： {0}。,Warning shown when object type is not found in the game and cannot be instantiate.
LoadingIssue.TerrainCutOffIssue,地形の高さが最大値を超えたため、切断されました。,Warning shwon when terrain in saved map exceeds the maximum height of the map.
MainMenu.RosettaPerformanceWarning,パフォーマンス低下。,"Warning message displayed in the main menu when Rosetta (MacOS compatibility mode) is enabled. Preceded by the ""Rosetta: OFF"" message."
MainMenu.UpdateInfoHeader,アップデート1.0 — 「実験」,Header of the update info panel that is shown in the main menu.
MainMenu.UpdateInfoLink,<u>もっと読む</u>,Label of the link that opens web browser with the update details webpage.
MainMenu.UpdateInfoText,"• 新インタラクティブ・マップオブジェクト
• 新マップ：圧力、オアシス
• 螺旋階段＆バナー
• MODパイプラインの改善
• 建造物の複製＆その他のプレイ環境の調整","Text shown in the update info panel with the latest update summary. Ziplines, Tubeways, Tunnels, power shafts and layer tool naming must be consistent with the usage of those terms in the rest of the game."
MainMenu.WelcomeScreenStart,スタート！,A button please keep short
MainMenu.WelcomeScreenText,"移住者の皆さん、こんにちは！

今プレイしている<i>『Timberborn』の早期アクセス版</i>とお別れするときが近づいてきました！

『Timberborn1.0』の正式なリリースが迫っており、この実験ビルドでその一部をいち早く体験できます。第1.0弾には、早期アクセスのプレイヤーたちが待ち望んでいたエキサイティングな要素をはじめ、たくさんの新コンテンツやプレイ環境のアップグレードが含まれています。特に注目すべきは、MODパイプラインとマップ作成に大幅な改善を加えたこと。ぜひお試しください！

これは当ゲーム史上最も重要なアップデートなので、皆さまのフィードバックをお待ちしております。<i>「感想を送る」</i>ボタン、または公式Discordサーバーからぜひ共有してください。

それでは、水分補給もお忘れなく！",
Manufactory.CurrentRecipe,レシピ：,Text before a dropdown for changing factory recipe - what the factory produces from what ingredients.
MainMenu.WelcomeScreenTitle,早期アクセス版の情報,Header of the welcome screen popup.
Manufactory.NoRecipeOption,無し,Text shown in a dropdown when no recipe is selected. Keep below 15 characters.
Manufactory.Recipe.BiofuelCarrot,バイオ燃料（ニンジン）,Recipe for making Biofuel out of Carrots. Keep consistent with Good.Biofuel.DisplayName and Good.Carrot.PluralDisplayName.
Manufactory.Recipe.BiofuelPotato,バイオ燃料（ジャガイモ）,Recipe for making Biofuel out of Potatoes. Keep consistent with Good.Biofuel.DisplayName and Good.Potato.PluralDisplayName.
Manufactory.Recipe.BiofuelSpadderdock,バイオ燃料（セイヨウコウホネ）,Recipe for making Biofuel out of Spadderdock. Keep consistent with Good.Biofuel.DisplayName and Good.Spadderdock.PluralDisplayName.
Manufactory.Recipe.EfficientScrapMetal,金属スクラップ(高効率),A more efficient way of getting scrap metal using explosives. The metal scrap itself is not more efficient. Scrap Metal is Good.ScrapMetal.PluralDisplayName
MapEditor.BlockObjectRandomizePlacement,アイテムの交代をランダムにし、向きを反転させる,Button to randomize the rotation and flip direction of the object being placed in the map editor
MapEditor.Brush.AbsoluteTerrainHeight,地形（絶対高さ）,A tool that changes terrain height to an absolute value.
MapEditor.Brush.Density,質量,Density of objects.
MapEditor.Brush.Direction.Label,ブラシの向き：,
MapEditor.Brush.Direction.Lower,下げる,
MapEditor.Brush.Direction.Raise,上げる,
MapEditor.Brush.Height.Label,ブラシの高度,Either absolute or relative height at which brush will paint.
MapEditor.Brush.NaturalResourceRemoval,自然資源を除去,Natural resources meaning trees and bushes
MapEditor.Brush.NaturalResourceSpawning,自然資源,Natural resources meaning trees and bushes
MapEditor.Brush.RandomizeYieldGrowth,成育度ランダム化,"This text is next to a toggle that randomizes the percentage growth of fruit, chestnuts or other things that can be gathered and regrow"
MapEditor.Brush.RelativeTerrainHeight,地形（相対高さ）,A tool that changes terrain height by a value relative to the original height.
MapEditor.Brush.SculptingTerrain,地形（スカルプト）,Label of the brush that allows the player to sculpt the terrain (e.g. dig tunnels or create overhangs)
MapEditor.Brush.Shape.Label,ブラシの形：,
MapEditor.Brush.Shape.Round,丸,
MapEditor.Brush.Shape.Square,四角,
MapEditor.Brush.Size.Label,ブラシサイズ：,
MapEditor.FlowPreview.StartTest,流量テスト開始,Label of a button that starts water flow test in map editor.
MapEditor.FlowPreview.StopTest,流量テスト停止,Label of a button that stops water flow test in map editor.
MapEditor.Layers.NaturalResources,自然資源,
MapEditor.LoadMap.Header,マップ選択,
MapEditor.MapMetadata.Description,マップ詳細,Label of the map description
MapEditor.MapMetadata.Title,マップデータ,Title of the map data panel in map editor. Currently it only contains the map description field to fill in.
MapEditor.MapWillBeSaved,マップが保存されます。,Message that is shown when player clicks on the upload map button in map editor. With Ok/Cancel buttons.
MapEditor.NewMap,新規マップ,A button please keep short
MapEditor.NewMap.Create,作成,A button which confirms new map parameters and starts the map editor
MapEditor.NewMap.Header,新規マップ,
MapEditor.NewMap.Size,サイズ：,
MapEditor.NoStartingLocation,スタート地点を設定してください。,Notification that there is no starting location object. Keep consistent with Building.StartingLocation.DisplayName.
MapEditor.NonCompatibleMapVersion,互換性のないマップバージョンです。,Warning shown in the map editor when the map version is not compatible with the current game version.
MapEditor.NonCompatibleMapVersion.Tooltip,"このマップバージョン（{0}）は現在のゲームバージョン（{1}）と互換性がありません。
互換性を持たせるには、マップをセーブしてください。",Tooltip shown over MapEditor.NonCompatibleMapVersion warning.
MapEditor.Redo,やり直す,Label of a button that redoes changes in Map editor.
MapEditor.SaveMap.Header,マップを保存,
MapEditor.SaveMap.MapExists,マップ{0}はすでに存在します。,{0} stands for map name
MapEditor.SaveMap.NamePlaceholder,入力してください,Placeholder text in an empty map name text field
MapEditor.SaveMap.SavedAs,『{0}』として保存されました。,{0} stands for map name. A notification when a map has been saved.
MapEditor.SimulationControls.Reset,リセット,A button please keep short
MapEditor.SimulationControls.Tooltip,水量シミュレーション：,Short header
MapEditor.SizePrompt,{0}X{0}～{1}x{1}のサイズを入力してください。,{0} and {1} stands for a number
MapEditor.TerrainIntegrity.Warning,この編集は、選択されていない地形やアイテムに影響します。,Warning shown when the player tries to edit terrain in a way that would affect terrain or objects outside the intended selection.
MapEditor.ThumbnailCapturing.CameraPosition,カメラの位置：,Label for the controls in map editor that change the position of the thumbnail camera
MapEditor.ThumbnailCapturing.ClearOverlay,消去,Text on the button in map editor that clears the overlay of the thumbnail
MapEditor.ThumbnailCapturing.Description,マップサムネイルの位置を選択してください。マップを保存するとスクリーンショットが撮影されます。,Description of the map thumbnail panel in the map editor
MapEditor.ThumbnailCapturing.Overlay,オーバーレイ：,Label of the controls in map editor that change the overlay of the thumbnail
MapEditor.ThumbnailCapturing.OverlayTip,960x540のPNGまたはJPGを選択します。アルファチャンネルを使用して、元の画像上にオーバーレイをレンダリングします。,Text in the thumbnail overlay selection dialog
MapEditor.ThumbnailCapturing.Reset,リセット,Text on the button in map editor that resets the position of thumbnail image of the map to the default
MapEditor.ThumbnailCapturing.SelectOverlay,選択,Text on the button in map editor that changes the overlay of the thumbnail
MapEditor.ThumbnailCapturing.Title,マップサムネイル,Title of the map thumbnail panel in map editor
MapEditor.ThumbnailCapturing.UpdateThumbnail,アップデート,Text on the button in map editor that changes the position of the thumbnail camera
MapEditor.Tip,ヒント：画面上部で水流速度を調整し、マップに水を流してください。,Tip on the loading screen of the map editor.
MapEditor.Undo,取り消す,Label of a button that undoes changes in Map editor.
MapEditor.UploadMap,マップをアップロード,Label of the button that uploads the map to some kind of online service
MapMetadata.Beaverome.Description,伝説のメトロポリスを造り上げるため、ビーバーの祖先は七つの巨大なクレーターを干し上げた。今日の木工技術をもってしても、これは至難の業である。,
MapMetadata.Beaverome.Name,ビーバローマ,The name of this map comes from Beaver + Rome - an ancient beaver city.
MapMetadata.Canyon.Description,ビーバーは砂漠内で水が流れる渓谷を探している。ダムが作りやすいこの渓谷は全てにとっての安息の地となるであろう。,
MapMetadata.Canyon.Name,渓谷,
MapMetadata.Cliffside.Description,古代のニンゲンの建築物の遺跡が、この孤立した渓谷のあちこちに散らばっている。ビーバーも、この世界に同じような跡を残すことを目指している。,
MapMetadata.Cliffside.Name,崖の側面,
MapMetadata.Craters.Description,これらのクレーターがどのようにして作られたのかは誰も知らない。事前調査のデータによれば、ニンゲンによる暴力的な関与があったことようだ。,
MapMetadata.Craters.Name,クレーター,
MapMetadata.Diorama.Description,大規模な開拓地の監督を行えるようになるまで、若き建設者はこのような小規模プロジェクトを任される。,
MapMetadata.Diorama.Name,ジオラマ,
MapMetadata.HelixMountain.Description,川底の形は実用性がないものの、ビーバーはニンゲンの限られた水工学技術を認識している。,
MapMetadata.HelixMountain.Name,螺旋山,The name of this map refers to the spiral shape of its central mountain.
MapMetadata.Hollows.Description,可能性たっぷりの空洞で、住居にするには最適。穴だらけの景観にはたくさんのチャンスが隠されている。ビーバーの長老たち曰く、宝物が埋まっているという噂もあるとかないとか。,
MapMetadata.Hollows.Name,空洞,
MapMetadata.Lakes.Description,昔と比べて、湖や川に富んだ地域は減ってしまった。それでも、残された数少ない地域を見ると、地球にもまだ希望があるということが分かる。,
MapMetadata.Lakes.Name,湖,
MapMetadata.Meander.Description,技術者は川岸の自然な曲線を利用しようとする。限られたスペースを最大限に活用するのは知恵を必要とする作業である。,
MapMetadata.Meander.Name,蛇行,
MapMetadata.MountainRange.Description,天然水のためなら、ビーバーは高くそびえたつ山々に登る覚悟だってできている。,
MapMetadata.MountainRange.Name,山脈,
MapMetadata.NotUpdatedDescription,<RedHighlight>このマップはまだ実験ブランチとの互換性がありません！</RedHighlight>,
MapMetadata.Oasis.Description,荒れ地の中にぽつんと存在する緑の楽園。かしこいビーバーなら周囲にある帯水層を利用できるだろう。,Aquifer refers to Building.Aquifer.DisplayName
MapMetadata.Oasis.Name,オアシス,
MapMetadata.Plains.Description,ビーバーの尻尾のように広大な土地を有するこの地域は、新米技術者にとっての安全な実験の場である。,
MapMetadata.Plains.Name,平原,
MapMetadata.Pressure.Description,荒れ地のビーバーが最初に学ぶべきは、創造的な配管工技術だ。,
MapMetadata.Pressure.Name,圧力,
MapMetadata.Terraces.Description,ビーバー社会の多くが高地に居住地を構え、新たに会得した垂直建設の技能を活用する。,
MapMetadata.Terraces.Name,台地,
MapMetadata.ThousandIslands.Description,生まれつき泳ぎが得意でも、島々で産業コロニーを繁栄させるのは簡単な仕事ではない。,
MapMetadata.ThousandIslands.Name,サウザンド・アイランド,
MapMetadata.Waterfalls.Description,滝は単なる大きな水門であると子供たちに教えるのは、何世代にもわたり親たちが使ってきたトリックである。閉水レバーを探し、子供たちは何週間も駆け回るのである。,
MapMetadata.Waterfalls.Name,滝,
MapSelection.BrowseMaps,ローカルマップ参照,Label of the button that opens a file explorer with a folder with custom maps. Please keep short.
MapSelection.CustomMaps,カスタムマップ,Label of the toggle button that shows custom maps
MapSelection.DownloadMaps,マップをダウンロード,Label of the button that opens some panel where custom maps can be downloaded
MapSelection.Header,マップ選択,
MapSelection.LocalMap,ローカルマップ,Tooltip of an icon in map selection panel that indicates that the map is stored in Documents folder.
MapSelection.NoDescription,説明なし。,Text shown in map selection panel when the selected map has no description
MapSelection.NonCompatibleMapVersion,このマップバージョン({0})は現在のゲームバージョン({1})と互換性がないため、読み込むことができません。,"{0} is the map version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to start game on (or edit) an incompatible map."
MapSelection.OfficialMaps,公式マップ,Label of the toggle button that shows official maps
MapSelection.Recommended,初心者向け,Label of the maps that are recommended for beginners
MapSelection.SemiCompatibleMapVersion,"このマップのバージョン ({0}) は現在のゲームバージョン ({1}) に互換性がありません。このマップを開始すると、クラッシュしたり、ゲームが壊れたりするバグが発生する可能性や、重要な新資源が存在しない場合があります。新機能を十分に楽しむためには、マップのアップデートを強くお勧めします。

本当にゲームを開始してよろしいですか？","{0} is the map version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to start game on an incompatible map."
MapSelection.Unconventional,特殊,"Label of the maps that have some special, different, unconventional mechanics"
Mechanical.Charge,残量,Current battery charge (how much power a battery has left)
Mechanical.Efficiency,稼働効率：{0}％,{0} stands for efficiency percentage number. How efficient workshop is at using the power.\
Mechanical.NetworkPower,動力供給量/需要量：{0} / {1},{0} stands for supply amount {1} stands for demand amount followed by PowerSymbol
Mechanical.PowerCapacity,容量：,Stands for battery capacity.
Mechanical.PowerCapacityPerMeter,hph / m,Stands for horse power hour per meter - used to describe battery capacity. hph should be same as Mechanical.PowerCapacitySymbol.
Mechanical.PowerCapacitySymbol,hph,Please keep short. Stands for horse power hour (as in kilowatt-hour); should keep similar.
Mechanical.PowerInput,入力動力：{0},{0} stands for power amount followed by PowerSymbol
Mechanical.PowerInputMaximum,入力動力/最大：{0} / {1} ({2}%),{0} stands for input amount {1} stands for maximum amount followed by PowerSymbol {2} stands for efficency ratio in percent
Mechanical.PowerOutput,出力動力：{0},{0} stands for power amount
Mechanical.PowerSymbol,馬力,Please keep short. Stands for horse power; should keep similar.
Mechanical.PowerSymbolPerFlow,馬力/m³毎秒,Please keep short. Stands for horse power per cubic metre per second; hp should be the same as Mechanical.PowerSymbol.
Menu.Continue,続ける,A button in main menu which opens the previously played game. Please keep short
Menu.Credits,クレジット,A button please keep short
Menu.EditMap,マップ編集,A button please keep short
Menu.ExitChangesLostPrompt,終了してよろしいですか？ 保存していない変更は破棄されます。,
Menu.ExitGame,終了,A button please keep short
Menu.ExitToDesktop,ゲームを終了する,A button please keep short
Menu.ExitToDesktopPrompt,ゲームを終了してよろしいですか？,
Menu.ExitToMenu,メインメニューへ,A button please keep short
Menu.ExitToMenuPrompt,メインメニューへ戻ってよろしいですか？,
Menu.Feedback,感想を送る,A button please keep short
Menu.KeyBindings,キーの割り当て,A button please keep short
Menu.LoadGame,読み込む,A button please keep short
Menu.ModManager,MOD,Label of a button that opens the mod manager.
Menu.NewGame,新しく始める,A button please keep short
Menu.NewMap,新規マップ作成,A button please keep short
Menu.Resume,再開,"A button in game and map editor menu, please keep short"
Menu.SaveGame,保存,A button please keep short
Menu.Settings,設定,A button please keep short
Migration.AutomaticEmigrationDisabled,自動移出を無効にしました。,Shown on tooltip of disabled automatic emigration toggle
Migration.AutomaticEmigrationEnabled,自動移出を有効にしました。,Shown on tooltip of enabled automatic emigration toggle
Migration.AutomaticImmigrationDisabled,自動移入を無効にしました。,Shown on tooltip of disabled automatic immigration toggle
Migration.AutomaticImmigrationEnabled,自動移入を有効にしました。,Shown on tooltip of enabled automatic immigration toggle
Migration.AutomaticMigration,自動移住,Shown above list of districts' automatic migration settings
Migration.DistrictsNotConnected,選択された地区は接続されていません。,Shown on tooltip of disabled migration buttons when the chosen districts are not connected
Migration.HighMinimumWarning,他の地区に発生した移住可能なユニットを受け入れます。,"Shown on tooltip of warning icon, that shows up when minimum for given population is higher than it's current amount"
Migration.ManualMigration,マニュアル移住,Shown above manual migration panel
Migration.MigratePopulation,ビーバー移住,Button please keep short
Migration.Minimum,最小,"Label shown in front of input field, with desired minimum amount of population in district"
