ID,Text,Comment
KeyBinding.DecreaseFloodgateHeight,Schleusenhöhe verringern,Label of the key that decreases the height of the selected floodgate. Floodgate should be the same as Building.Floodgate.DisplayName
KeyBinding.DecreaseSpeed,Spielgeschwindigkeit verringern,Label of the key that decreases the speed of the game by one step
KeyBinding.DecreaseWorkers,Arbeiterzahl verringern,Label of the key that decreases the desired number of workers in selected building
KeyBinding.DecreaseWorkingHours,Arbeitszeit verringern,Label of the key that decreases settlement working hours
KeyBinding.DecreaseWorkplacePriority,Arbeitsplatzpriorität verringern,Label of the key that decreases the priority of the selected workplace
KeyBinding.DeleteObject,Objekt löschen,Label of the key that deletes the selected object
KeyBinding.DetonateDynamite,Dynamit zünden,Label of the key that detonates a dynamite
KeyBinding.DistributionTab,Bereich „Verteilung“ öffnen,"Label of the key that opens the Settlement Panel and selects the Distribution tab, Distribution should be the same as BatchControl.Distribution"
KeyBinding.DuplicateObject,Duplizieren,Key binding that duplicates the selected building
KeyBinding.DuplicateSettings,Einstellungen kopieren,Key binding that copies settings from one building to another
KeyBinding.Flip,Spiegeln,Label of the key that flips the selected building (makes the model mirrored)
KeyBinding.Hold,Gedrückt halten:,Used to describe key binding that turns something on while the key is held.
KeyBinding.HousingTab,Bereich „Wohnraum“ öffnen,"Label of the key that opens the Settlement Panel and selects the Housing tab, Housing should be the same as BatchControl.Housing"
KeyBinding.IncreaseBrushHeight,Pinselhöhe erhöhen,"Label of the key that increases the vertical level of the brush, 'brush height' should be the same as MapEditor.Brush.Height.Label"
KeyBinding.IncreaseBrushSize,Pinselgröße erhöhen,"Label of the key that increases the size of the brush, 'brush size' should be the same as MapEditor.Brush.Size.Label"
KeyBinding.IncreaseBuildersPriority,Bauarbeiterpriorität erhöhen,Label of the key that increases the priority of the builders job assigned to the selected object
KeyBinding.IncreaseFloodgateHeight,Schleusenhöhe erhöhen,Label of the key that increases the height of the selected floodgate. Floodgate should be the same as Building.Floodgate.DisplayName
KeyBinding.IncreaseSpeed,Spielgeschwindigkeit erhöhen,Label of the key that increases the speed of the game by one step
KeyBinding.IncreaseWorkers,Arbeiterzahl erhöhen,Label of the key that increases the desired number of workers in selected building
KeyBinding.IncreaseWorkingHours,Arbeitszeit erhöhen,Label of the key that increases settlement working hours
KeyBinding.IncreaseWorkplacePriority,Arbeitsplatzpriorität erhöhen,Label of the key that increases the priority of the selected workplace
KeyBinding.InverseBrushDirection,Pinselrichtung umkehren,
KeyBinding.LevelVisibilityCursorTool,Ebenensichtbarkeitswerkzeug,Name of layer tool keybinding
KeyBinding.LowerVisibleLayer,Niedrigere Ansichtsebene,Label of the key that decreases the max visible vertical level of buildings
KeyBinding.MechanicalTab,Bereich „Energie“ öffnen,"Label of the key that opens the Settlement Panel and selects the Mechanical tab, Power should be the same as BatchControl.Mechanical"
KeyBinding.MigrationTab,Bereich „Migration“ öffnen,"Label of the key that opens the Settlement Panel and selects the Migration tab, Migration should be the same as BatchControl.Migration"
KeyBinding.MoveCameraDown,Kamera nach unten bewegen,Label of the key that moves the camera down
KeyBinding.MoveCameraFast,Kamerageschwindigkeit erhöhen,Label of the key that modifies the speed of camera movement and rotation
KeyBinding.MoveCameraLeft,Kamera nach links bewegen,Label of the key that moves the camera left
KeyBinding.MoveCameraRight,Kamera nach rechts bewegen,Label of the key that moves the camera right
KeyBinding.MoveCameraUp,Kamera nach oben bewegen,Label of the key that moves the camera up
KeyBinding.NextDistrict,Nächsten Bezirk auswählen,Label of the key that selects the next district
KeyBinding.NextRootButton,Nächste Werkzeuggruppe,Label of the key that selects the next toolbar (bottom bar) category.
KeyBinding.NextTool,Nächstes Werkzeug,Label of the key that selects the next tool from currently selected toolbar category.
KeyBinding.OpenWellbeingPanel,Fenster „Wohlbefinden“ öffnen,"Label of the key that opens the Well-being box, Well-being should be the same as Wellbeing.DisplayName"
KeyBinding.PickVisibleLayer,Ansichtsebene auswählen,Label of the key that picks the layer of the visible terrain currently under the cursor
KeyBinding.PreviousDistrict,Vorherigen Bezirk auswählen,Label of the key that selects the previous district
KeyBinding.PreviousRootButton,Vorherige Werkzeuggruppe,Label of the key that selects the previous toolbar (bottom bar) category.
KeyBinding.PreviousTool,Vorheriges Werkzeug,Label of the key that selects the previous tool from currently selected toolbar category.
KeyBinding.RaiseVisibleLayer,Höhere Ansichtsebene,Label of the key that increases the max visible vertical level of buildings
KeyBinding.RedoChanges,Änderungen wiederholen,Key binding for redoing changes in Map editor.
KeyBinding.ResetCamera,Kamera zurücksetzen,Keybinding for resetting the camera to its default angle and zoom.
KeyBinding.ResetMapEditorSimulation,Simulation zurücksetzen,Label of the key that resets the water and badwater simulations
KeyBinding.RestoreCamera,Kameraposition laden,Label of the key that restores the camera to the position saved by KeyBinding.SaveCamera
KeyBinding.RotateCameraDown,Kamera nach unten drehen,Label of the key that rotates the camera down
KeyBinding.RotateCameraLeft,Kamera nach links drehen,Label of the key that rotates the camera left
KeyBinding.RotateCameraLeft90,Kamera 90° nach links drehen,Label of the key that rotates the camera left by 90 degrees
KeyBinding.RotateCameraRight,Kamera nach rechts drehen,Label of the key that rotates the camera right
KeyBinding.RotateCameraRight90,Kamera 90° nach rechts drehen,Label of the key that rotates the camera right by 90 degrees
KeyBinding.RotateCameraUp,Kamera nach oben drehen,Label of the key that rotates the camera up
KeyBinding.RotateClockwise,Im Uhrzeigersinn drehen,Label of the key that rotates the selected object clockwise
KeyBinding.RotateCounterclockwise,Gegen den Uhrzeigersinn drehen,Label of the key that rotates the selected object counterclockwise
KeyBinding.SaveCamera,Kameraposition speichern,Label of the key that saves the current camera position
KeyBinding.SaveMap,Karte speichern,Label of the key that saves the map
KeyBinding.Screenshot,Screenshot,Label of the key that takes a screenshot
KeyBinding.ScreenshotUpscaled,Screenshot (hochauflösend),Label of the key that takes an upscaled screenshot
KeyBinding.ShowGuidelines,Hilfslinien anzeigen,Show guidelines when key is pressed
KeyBinding.ShowStockpileOverlay,Lager-Overlay anzeigen,Label of the key that shows the storage overlay
KeyBinding.SkipDeleteConfirmation,Löschbestätigung überspringen,Label of the key that skips the delete confirmation when held
KeyBinding.Speed0,Pausenmodus ein/aus,Label of the key that pauses the game speed
KeyBinding.Speed1,Spielgeschwindigkeit >,Label of the key that sets the game speed to normal. > shouldn't be removed as it is the symbol for normal speed on UI button.
KeyBinding.Speed2,Spielgeschwindigkeit >>,Label of the key that sets the game speed to fast. >> shouldn't be removed as it is the symbol for fast speed on UI button.
KeyBinding.Speed3,Spielgeschwindigkeit >>>,Label of the key that sets the game speed to very fast. >>> shouldn't be removed as it is the symbol for very fast speed on UI button.
KeyBinding.StorageTab,Bereich „Lagerplätze“ öffnen,"Label of the key that opens the Settlement Panel and selects the Storage tab, Storage should be the same as BatchControl.Storage"
KeyBinding.Toggle,Umschalten:,Used to describe key binding that toggles something on/off.
KeyBinding.ToggleBatchControlBox,Siedlungsfenster ein-/ausblenden,Label of the key that opens/close the Settlement panel
KeyBinding.ToggleBrushShape,Pinselform wechseln,"Label of the key that toggles the shape of the brush, 'brush shape' should be the same as MapEditor.Brush.Shape.Label"
KeyBinding.ToggleBuildingPause,Ausgewähltes Gebäude pausieren,Label of the key that pauses the selected building
KeyBinding.ToggleConsole,Konsole ein-/ausblenden,Label of the key that toggles the console with logs
KeyBinding.ToggleGUI,Benutzeroberfläche ein-/ausblenden,Label of the key that hides/shows the whole user interface
KeyBinding.ToggleGuidelines,Hilfslinien ein-/ausblenden,Toggle guidelines on/off
KeyBinding.ToggleHaulingPriority,Schlepperpriorität ändern,Label of the key that toggles the hauling priority of the selected object
KeyBinding.ToggleNaturalResources,Natürliche Ressourcen ein-/ausblenden,Label of the key that shows/hides the natural resources in map editor. Natural resources should be the same as NaturalResources.Visibility.Show
KeyBinding.ToggleStockpileOverlay,Lager-Overlay ein/aus,Label of the key that shows/hides the storage overlay
KeyBinding.ToggleStockpilePriority,Lagerhauspriorität ändern,Label of the key that toggles the priority of the selected warehouse between StockpilePriority.Accept/StockpilePriority.Obtain/StockpilePriority.Supply/StockpilePriority.Empty
KeyBinding.ToggleWaterVisibility,Wassertransparenz ein/aus,Label of the key that makes water semi-transparent
KeyBinding.ToggleWorkerType,Arbeitertyp wechseln,Keybinding for toggling the worker type.
KeyBinding.UndoChanges,Änderungen rückgängig machen,Key binding for undoing changes in Map editor.
KeyBinding.UnlockTool,Werkzeug entsperren,Label of the key that unlocks the currently selected tool
KeyBinding.WorkplacesTab,Bereich „Arbeitsplätze“ öffnen,"Label of the key that opens the Settlement Panel and selects the Workplaces tab, Workplaces should be the same as BatchControl.Workplaces"
KeyBinding.ZoomIn,Hereinzoomen,Label of the key that zooms camera in
KeyBinding.ZoomOut,Herauszoomen,Label of the key that zooms camera out
KeyBindingBox.ClearBinding,Löschen,Text on the button in rebinding dialog box that clears the current key binding. Please keep short.
KeyBindingBox.DuplicatedBinding,"Diese Tastenkombination ist bereits Folgendem zugewiesen: 

{0}

. Willst du diese Taste trotzdem zuweisen?","Message shown on key rebinding dialog box when the user tries to assign a key combination that is already assigned to another key binding, {0} stands for the list of key bindings e.g. KeyBinding.Speed0, KeyBinding.ToggleGUI etc."
KeyBindingBox.PrimaryBinding,Primärbelegung,Header of the primary key bindings column in the key bindings panel
KeyBindingBox.RebindingMessage,"Drücke eine Taste, um die Belegung für {0} zuzuweisen.","Message shown on key rebinding dialog box, {0} stands for the name of the key binding e.g. KeyBinding.Speed0, KeyBinding.ToggleGUI etc."
KeyBindingBox.ResetToDefault,Auf Standardeinstellungen zurücksetzen,Text on the button in key bindings panel that resets all key bindings to their default bindings
KeyBindingBox.ResetToDefaultMessage,"Bist du sicher, dass du alle Tastenbelegungen auf die Standardeinstellungen zurücksetzen willst?",Message shown on key bindings panel when the user clicks the KeyBindingBox.ResetToDefault button
KeyBindingBox.SecondaryBinding,Sekundärbelegung,Header of the secondary key bindings column in the key bindings panel
KeyBindingGroup.Buildings,Gebäude,"Label for the key binding group associated with building controls (pausing, changing priority etc)"
KeyBindingGroup.Camera,Kamera,"Label for the key binding group associated with camera controls (camera movement, rotation, zoom etc)"
KeyBindingGroup.MapEditor,Karteneditor,Label for the key binding group associated with map editor controls (mostly brush manipulation)
KeyBindingGroup.Objects,Objektsteuerung,"Label for the key binding group associated with object controls (rotating, removing, pausing etc)"
KeyBindingGroup.SettlementPanel,Siedlungsfenster,Label for the key binding group associated with settlement panel controls (opening panel and its tabs)
KeyBindingGroup.Time,Zeit,Label for the key binding group associated with time controls (changing time speed)
KeyBindingGroup.UI,Benutzeroberfläche,"Label for the key binding group associated with user interface controls (opening panels, toggling overlays etc)"
KeyBindingsPanel.Header,Tastaturbelegung,Header of the key bindings box
LevelVisibility.InfoTooltip,Ansichtsebenen,Tooltip for controls that allow the player to set the vertical level visibility
LevelVisibility.ResetTooltip,Ansichtsebenen zurücksetzen,Tooltip for button that resets the vertical vertical visibility
LoadMapPanel.Delete,Karte löschen,A button. Please keep short.
LoadMapPanel.DeleteMapPrompt,Möchtest du „{0}“ wirklich löschen?,{0} stands for map name
LoadMapPanel.Header,Karte editieren,
LoadingIssue.BlockObjectLoadingIssue,Das Objekt hatte einen ungültigen Standort und wurde gelöscht: {0}.,
LoadingIssue.ContinuePlaying,Weiterspielen,a button please keep short. Allows player to play dispite detected issues
LoadingIssue.LoadingIssues,Probleme beim Laden,Shown when there are issues with loading map
LoadingIssue.LoadingIssuesDetected,Details:,Shown when there are issues with loading map
LoadingIssue.MapIssuesWarning,"Das wird wahrscheinlich durch fehlende Mods oder eine neuere Spielversion verursacht.

Du kannst weiterspielen, aber deine Karte ist eventuell unvollständig.",Shown when there are issues with loading map - warning player about possible reason and consequences
LoadingIssue.PrefabNotFoundIssue,Objekt hatte einen unbekannten Typ und wurde gelöscht: {0}.,Warning shown when object type is not found in the game and cannot be instantiate.
LoadingIssue.TerrainCutOffIssue,Das Gelände hat die maximal zulässige Höhe überschritten und wurde abgeschnitten.,Warning shwon when terrain in saved map exceeds the maximum height of the map.
MainMenu.RosettaPerformanceWarning,Verringerte Leistung.,"Warning message displayed in the main menu when Rosetta (MacOS compatibility mode) is enabled. Preceded by the ""Rosetta: OFF"" message."
MainMenu.UpdateInfoHeader,Update 1.0 – Experimentell,Header of the update info panel that is shown in the main menu.
MainMenu.UpdateInfoLink,<u>Mehr lesen</u>,Label of the link that opens web browser with the update details webpage.
MainMenu.UpdateInfoText,"• Neue interaktive Kartenobjekte
• Neue Karten: Druck, Oase
• Wendeltreppe und Banner
• Verbessertes Modding
• Gebäudeverdoppelung und weitere Verbesserungen des Spielkomforts","Text shown in the update info panel with the latest update summary. Ziplines, Tubeways, Tunnels, power shafts and layer tool naming must be consistent with the usage of those terms in the rest of the game."
MainMenu.WelcomeScreenStart,Start!,A button please keep short
MainMenu.WelcomeScreenText,"Sei gegrüßt, Siedler!

Du spielst <i>Timberborn im Early Access</i> … aber nicht mehr lange!

Die Veröffentlichung von Timberborn 1.0 steht an und dieser experimentelle Build gibt dir einen ersten Vorgeschmack darauf. Die Version 1.0 kommt mit jeder Menge neuen Inhalten und Spielverbesserungen, darunter spannende Funktionen, die sich Spieler des Early Access schon laaaange gewünscht haben. Besonders spannend sind unsere massiven Verbesserungen beim Modding und der Kartenerstellung. Wir laden dich ein, sie auszuprobieren!

Das ist unser bisher wichtigstes Update, und wir sind gespannt auf dein Feedback. Bitte teile es über die Schaltfläche <i>Zur Feedback-Seite</i> oder auf dem offiziellen Discord-Server.

Viel Glück und vergiss nicht, immer genug Wasser zu trinken!",
Manufactory.CurrentRecipe,Produktionsplan:,Text before a dropdown for changing factory recipe - what the factory produces from what ingredients.
MainMenu.WelcomeScreenTitle,Early-Access-Informationen,Header of the welcome screen popup.
Manufactory.NoRecipeOption,Keiner,Text shown in a dropdown when no recipe is selected. Keep below 15 characters.
Manufactory.Recipe.BiofuelCarrot,Biokraftstoff (Karotten),Recipe for making Biofuel out of Carrots. Keep consistent with Good.Biofuel.DisplayName and Good.Carrot.PluralDisplayName.
Manufactory.Recipe.BiofuelPotato,Biokraftstoff (Kartoffeln),Recipe for making Biofuel out of Potatoes. Keep consistent with Good.Biofuel.DisplayName and Good.Potato.PluralDisplayName.
Manufactory.Recipe.BiofuelSpadderdock,Biokraftstoff (Gelbe Teichrose),Recipe for making Biofuel out of Spadderdock. Keep consistent with Good.Biofuel.DisplayName and Good.Spadderdock.PluralDisplayName.
Manufactory.Recipe.EfficientScrapMetal,Altmetall (effizient),A more efficient way of getting scrap metal using explosives. The metal scrap itself is not more efficient. Scrap Metal is Good.ScrapMetal.PluralDisplayName
MapEditor.BlockObjectRandomizePlacement,Zufällig drehen und Richtung umkehren,Button to randomize the rotation and flip direction of the object being placed in the map editor
MapEditor.Brush.AbsoluteTerrainHeight,Gelände (absolute Höhe),A tool that changes terrain height to an absolute value.
MapEditor.Brush.Density,Dichte,Density of objects.
MapEditor.Brush.Direction.Label,Pinselrichtung:,
MapEditor.Brush.Direction.Lower,Senken,
MapEditor.Brush.Direction.Raise,Heben,
MapEditor.Brush.Height.Label,Pinselhöhe:,Either absolute or relative height at which brush will paint.
MapEditor.Brush.NaturalResourceRemoval,Natürliche Ressourcen entfernen,Natural resources meaning trees and bushes
MapEditor.Brush.NaturalResourceSpawning,Natürliche Ressourcen,Natural resources meaning trees and bushes
MapEditor.Brush.RandomizeYieldGrowth,Zufällige Reife,"This text is next to a toggle that randomizes the percentage growth of fruit, chestnuts or other things that can be gathered and regrow"
MapEditor.Brush.RelativeTerrainHeight,Gelände (relative Höhe),A tool that changes terrain height by a value relative to the original height.
MapEditor.Brush.SculptingTerrain,Gelände (Gestaltung),Label of the brush that allows the player to sculpt the terrain (e.g. dig tunnels or create overhangs)
MapEditor.Brush.Shape.Label,Pinselform:,
MapEditor.Brush.Shape.Round,Rund,
MapEditor.Brush.Shape.Square,Eckig,
MapEditor.Brush.Size.Label,Pinselgröße:,
MapEditor.FlowPreview.StartTest,Fließtest starten,Label of a button that starts water flow test in map editor.
MapEditor.FlowPreview.StopTest,Fließtest stoppen,Label of a button that stops water flow test in map editor.
MapEditor.Layers.NaturalResources,Natürliche Ressourcen,
MapEditor.LoadMap.Header,Karte auswählen,
MapEditor.MapMetadata.Description,Kartenbeschreibung,Label of the map description
MapEditor.MapMetadata.Title,Kartendaten,Title of the map data panel in map editor. Currently it only contains the map description field to fill in.
MapEditor.MapWillBeSaved,Die Karte wird gespeichert.,Message that is shown when player clicks on the upload map button in map editor. With Ok/Cancel buttons.
MapEditor.NewMap,Neue Karte,A button please keep short
MapEditor.NewMap.Create,Erstellen,A button which confirms new map parameters and starts the map editor
MapEditor.NewMap.Header,Neue Karte,
MapEditor.NewMap.Size,Größe:,
MapEditor.NoStartingLocation,Füge eine Startposition hinzu.,Notification that there is no starting location object. Keep consistent with Building.StartingLocation.DisplayName.
MapEditor.NonCompatibleMapVersion,Kartenversion nicht kompatibel,Warning shown in the map editor when the map version is not compatible with the current game version.
MapEditor.NonCompatibleMapVersion.Tooltip,"Diese Kartenversion ({0}) ist nicht mit der aktuellen Spielversion ({1}) kompatibel. 
Bitte speichere die Karte, um sie kompatibel zu machen.",Tooltip shown over MapEditor.NonCompatibleMapVersion warning.
MapEditor.Redo,Wiederholen,Label of a button that redoes changes in Map editor.
MapEditor.SaveMap.Header,Karte speichern,
MapEditor.SaveMap.MapExists,Die Karte „{0}“ existiert bereits.,{0} stands for map name
MapEditor.SaveMap.NamePlaceholder,Wert eingeben …,Placeholder text in an empty map name text field
MapEditor.SaveMap.SavedAs,Gespeichert als {0},{0} stands for map name. A notification when a map has been saved.
MapEditor.SimulationControls.Reset,Zurücksetzen,A button please keep short
MapEditor.SimulationControls.Tooltip,Wassersimulation,Short header
MapEditor.SizePrompt,Gib eine Größe zwischen {0}x{0} und {1}x{1} ein.,{0} and {1} stands for a number
MapEditor.TerrainIntegrity.Warning,Diese Änderung beeinträchtigt Gelände und Objekte außerhalb der Auswahl.,Warning shown when the player tries to edit terrain in a way that would affect terrain or objects outside the intended selection.
MapEditor.ThumbnailCapturing.CameraPosition,Kameraposition:,Label for the controls in map editor that change the position of the thumbnail camera
MapEditor.ThumbnailCapturing.ClearOverlay,Löschen,Text on the button in map editor that clears the overlay of the thumbnail
MapEditor.ThumbnailCapturing.Description,"Wähle eine Position für das Vorschaubild. Es wird ein Screenshot erstellt, wenn du deine Karte speicherst.",Description of the map thumbnail panel in the map editor
MapEditor.ThumbnailCapturing.Overlay,Overlay:,Label of the controls in map editor that change the overlay of the thumbnail
MapEditor.ThumbnailCapturing.OverlayTip,Wähle eine PNG- oder JPG-Datei mit den Maßen 960x540 aus. Passe mit dem Alphakanal das Overlay auf dem Originalbild an.,Text in the thumbnail overlay selection dialog
MapEditor.ThumbnailCapturing.Reset,Zurücksetzen,Text on the button in map editor that resets the position of thumbnail image of the map to the default
MapEditor.ThumbnailCapturing.SelectOverlay,Auswählen,Text on the button in map editor that changes the overlay of the thumbnail
MapEditor.ThumbnailCapturing.Title,Kartenvorschaubild,Title of the map thumbnail panel in map editor
MapEditor.ThumbnailCapturing.UpdateThumbnail,Aktualisieren,Text on the button in map editor that changes the position of the thumbnail camera
MapEditor.Tip,"Tipp: Verwende die Wassergeschwindigkeitsregler oben auf dem Bildschirm, um deine Karte mit Wasser zu füllen.",Tip on the loading screen of the map editor.
MapEditor.Undo,Rückgängig,Label of a button that undoes changes in Map editor.
MapEditor.UploadMap,Karte hochladen,Label of the button that uploads the map to some kind of online service
MapMetadata.Beaverome.Description,Beim Bau dieser legendären Metropole legten die Vorfahren der Biber sieben mächtige Krater trocken. Selbst mit modernster Holztechnologie wäre das keine leichte Aufgabe.,
MapMetadata.Beaverome.Name,Biberhude,The name of this map comes from Beaver + Rome - an ancient beaver city.
MapMetadata.Canyon.Description,"In der Wüste suchen Biber nach Tälern, in denen noch Flüsse fließen. Dieses Schlucht eignet sich bestens für den Bau von Staudämmen und könnte eine ganze Kolonie beherbergen.",
MapMetadata.Canyon.Name,Schlucht,
MapMetadata.Cliffside.Description,"In diesem abgelegenen Tal sind die Überreste antiker menschlicher Architektur verstreut. Die Biber streben danach, ihre Spuren auf ähnliche Weise in der Welt zu hinterlassen.",
MapMetadata.Cliffside.Name,Klippen,
MapMetadata.Craters.Description,"Niemand weiß, wie diese Krater entstanden sind, aber erste Ausgrabungen lassen vermuten, dass gewalttätige Auseinandersetzungen der Menschen etwas damit zu tun hatten.",
MapMetadata.Craters.Name,Krater,
MapMetadata.Diorama.Description,"Bevor ihnen die Planung ganzer Kolonien anvertraut wird, müssen angehende Baumeister zunächst mit kleinen Projekten wie diesen ihr Können unter Beweis stellen.",
MapMetadata.Diorama.Name,Diorama,
MapMetadata.HelixMountain.Description,"Obwohl die Form des Flussbetts an vielen Stellen nicht ideal ist, müssen die Biber die primitiven Fähigkeiten der Menschen beim Wasserbau doch anerkennen.",
MapMetadata.HelixMountain.Name,Helixgebirge,The name of this map refers to the spiral shape of its central mountain.
MapMetadata.Hollows.Description,Diese ergiebige Höhlenlandschaft ist ideal für angehende Siedler. Die zerklüftete Landschaft birgt zahlreiche Möglichkeiten und die ältesten Biber munkeln sogar von vergrabenen Schätzen.,
MapMetadata.Hollows.Name,Hohlräume,
MapMetadata.Lakes.Description,"Gewässerreiche Gebiete wie diese sind heutzutage eine Seltenheit. Die verbleibenden Landschaften dieser Art zeigen, dass für die Erde noch Hoffnung besteht.",
MapMetadata.Lakes.Name,Seenlandschaft,
MapMetadata.Meander.Description,"Biberingenieure haben den Plan, die natürlichen Kurven des Flussbetts zu nutzen. Die Herausforderung besteht darin, den begrenzten Platz optimal zu nutzen.",
MapMetadata.Meander.Name,Mäander,
MapMetadata.MountainRange.Description,Auf ihrer verzweifelten Suche nach nutzbarem Wasser trotzen die Biber selbst den höchsten Bergen.,
MapMetadata.MountainRange.Name,Bergkette,
MapMetadata.NotUpdatedDescription,<RedHighlight>Diese Karte ist noch nicht mit der experimentellen Spielversion kompatibel.</RedHighlight>,
MapMetadata.Oasis.Description,"Ein einsames grünes Refugium in der Wüste, umgeben von Grundwasserleitern, die sich durch clevere Biber-Ingenieurskunst erschließen lassen.",Aquifer refers to Building.Aquifer.DisplayName
MapMetadata.Oasis.Name,Oase,
MapMetadata.Plains.Description,"Dank der großen Ebenen, die so flach sind wie ein Biberschwanz, eignet sich dieses Gebiet für angehende Baumeister, die sich in einer sicheren Umgebung ausprobieren wollen.",
MapMetadata.Plains.Name,Flachland,
MapMetadata.Pressure.Description,"Kreatives Klempnern ist die erste Fähigkeit, die ein Ödland-Biber erlernen muss.",
MapMetadata.Pressure.Name,Druck,
MapMetadata.Terraces.Description,Viele Zivilisationen siedeln sich in erhöhten Gegenden an und nutzen dabei die neugewonnene Vorliebe der Biber für vertikale Konstruktionen.,
MapMetadata.Terraces.Name,Terrassenbau,
MapMetadata.ThousandIslands.Description,"Selbst für geborene Schwimmer ist es nicht leicht, einen Archipel in eine produktive Industriekolonie zu verwandeln.",
MapMetadata.ThousandIslands.Name,Tausend Inseln,
MapMetadata.Waterfalls.Description,"Eltern machen sich oft einen Spaß daraus, ihrem Nachwuchs weiszumachen, dass Wasserfälle nur große Schleusen sind. Die Jungtiere verbringen oft Wochen damit, den Schließmechanismus zu suchen.",
MapMetadata.Waterfalls.Name,Wasserfälle,
MapSelection.BrowseMaps,Lokale Karten durchsuchen,Label of the button that opens a file explorer with a folder with custom maps. Please keep short.
MapSelection.CustomMaps,Benutzerdefinierte Karten,Label of the toggle button that shows custom maps
MapSelection.DownloadMaps,Karten herunterladen,Label of the button that opens some panel where custom maps can be downloaded
MapSelection.Header,Karte auswählen,
MapSelection.LocalMap,Lokale Karte,Tooltip of an icon in map selection panel that indicates that the map is stored in Documents folder.
MapSelection.NoDescription,Keine Beschreibung vorhanden.,Text shown in map selection panel when the selected map has no description
MapSelection.NonCompatibleMapVersion,Diese Kartenversion ({0}) ist nicht mit der aktuellen Spielversion ({1}) kompatibel und kann nicht geladen werden.,"{0} is the map version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to start game on (or edit) an incompatible map."
MapSelection.OfficialMaps,Offizielle Karten,Label of the toggle button that shows official maps
MapSelection.Recommended,Anfängerfreundlich,Label of the maps that are recommended for beginners
MapSelection.SemiCompatibleMapVersion,"Diese Kartenversion ({0}) ist nicht mit der aktuellen Spielversion ({1}) kompatibel. Wenn du ein Spiel auf dieser Karte startest, kann es zu Abstürzen und Fehlern kommen, die das Spiel erheblich beeinträchtigen. Es kann außerdem sein, dass wichtige neue Ressourcen fehlen. Wir empfehlen dir, die Karte zu aktualisieren, um die neuen Spielinhalte uneingeschränkt genießen zu können. 

Möchtest du das Spiel wirklich beginnen?","{0} is the map version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to start game on an incompatible map."
MapSelection.Unconventional,Unkonventionell,"Label of the maps that have some special, different, unconventional mechanics"
Mechanical.Charge,Ladung,Current battery charge (how much power a battery has left)
Mechanical.Efficiency,Effizienz: {0} %,{0} stands for efficiency percentage number. How efficient workshop is at using the power.\
Mechanical.NetworkPower,Energieversorgung und -nachfrage im Netzwerk: {0} / {1},{0} stands for supply amount {1} stands for demand amount followed by PowerSymbol
Mechanical.PowerCapacity,Kapazität,Stands for battery capacity.
Mechanical.PowerCapacityPerMeter,PSh / m,Stands for horse power hour per meter - used to describe battery capacity. hph should be same as Mechanical.PowerCapacitySymbol.
Mechanical.PowerCapacitySymbol,PSh,Please keep short. Stands for horse power hour (as in kilowatt-hour); should keep similar.
Mechanical.PowerInput,Energie-Einspeisung: {0},{0} stands for power amount followed by PowerSymbol
Mechanical.PowerInputMaximum,Energie-Einspeisung / Maximalwert: {0} / {1} ({2} %),{0} stands for input amount {1} stands for maximum amount followed by PowerSymbol {2} stands for efficency ratio in percent
Mechanical.PowerOutput,Energieleistung: {0},{0} stands for power amount
Mechanical.PowerSymbol,PS,Please keep short. Stands for horse power; should keep similar.
Mechanical.PowerSymbolPerFlow,PS pro m³/s,Please keep short. Stands for horse power per cubic metre per second; hp should be the same as Mechanical.PowerSymbol.
Menu.Continue,Fortsetzen,A button in main menu which opens the previously played game. Please keep short
Menu.Credits,Credits,A button please keep short
Menu.EditMap,Karte editieren,A button please keep short
Menu.ExitChangesLostPrompt,"Bist du sicher, dass du das Spiel beenden möchtest? Nicht gespeicherte Änderungen gehen verloren.",
Menu.ExitGame,Spiel beenden,A button please keep short
Menu.ExitToDesktop,Zum Desktop zurückkehren,A button please keep short
Menu.ExitToDesktopPrompt,"Bist du sicher, dass du das Spiel beenden willst?",
Menu.ExitToMenu,Ins Hauptmenü zurückkehren,A button please keep short
Menu.ExitToMenuPrompt,"Bist du sicher, dass du das Spiel beenden und ins Hauptmenü zurückkehren willst?",
Menu.Feedback,Zur Feedback-Seite,A button please keep short
Menu.KeyBindings,Tastaturbelegung,A button please keep short
Menu.LoadGame,Spiel laden,A button please keep short
Menu.ModManager,Mods,Label of a button that opens the mod manager.
Menu.NewGame,Neues Spiel,A button please keep short
Menu.NewMap,Neue Karte erstellen,A button please keep short
Menu.Resume,Fortsetzen,"A button in game and map editor menu, please keep short"
Menu.SaveGame,Spiel speichern,A button please keep short
Menu.Settings,Einstellungen,A button please keep short
Migration.AutomaticEmigrationDisabled,Automatische Emigration deaktiviert.,Shown on tooltip of disabled automatic emigration toggle
Migration.AutomaticEmigrationEnabled,Automatische Emigration aktiviert.,Shown on tooltip of enabled automatic emigration toggle
Migration.AutomaticImmigrationDisabled,Automatische Immigration deaktiviert.,Shown on tooltip of disabled automatic immigration toggle
Migration.AutomaticImmigrationEnabled,Automatische Immigration aktiviert.,Shown on tooltip of enabled automatic immigration toggle
Migration.AutomaticMigration,Automatische Migration,Shown above list of districts' automatic migration settings
