ID,Text,Comment
Good.Plank.DisplayName,Asse,A name of a good.
Good.Plank.PluralDisplayName,Assi,A name of a good.
Good.Potato.DisplayName,Patata,A name of a good.
Good.Potato.PluralDisplayName,Patate,A name of a good.
Good.PunchCard.DisplayName,Scheda perforata,"Punch cards are goods used for increasing Folktails faction bot performance. They are similar in concept to old programming cards, where code was inputted into a machine through a card with a bunch of holes punched through it."
Good.PunchCard.PluralDisplayName,Schede perforate,"Punch cards are goods used for increasing Folktails faction bot performance. They are similar in concept to old programming cards, where code was inputted into a machine through a card with a bunch of holes punched through it."
Good.ScrapMetal.DisplayName,Rottami di metallo,A name of a good.
Good.ScrapMetal.PluralDisplayName,Rottami di metallo,A name of a good.
Good.Soybean.DisplayName,Soia,Soybeans can later be made into soy.
Good.Soybean.PluralDisplayName,Soia,Soybeans can later be made into soy.
Good.Spadderdock.DisplayName,Nannufero,A plant formally called Nuphar Lutea
Good.Spadderdock.PluralDisplayName,Nannufero,A plant formally called Nuphar Lutea
Good.SunflowerSeeds.DisplayName,Semi di girasole,
Good.SunflowerSeeds.PluralDisplayName,Semi di girasole,
Good.TreatedPlank.DisplayName,Asse trattata,Plank impregnated with resin. Use the same word for plank as in Good.Plank.
Good.TreatedPlank.PluralDisplayName,Assi trattate,Plank impregnated with resin. Use the same word for plank as in Good.Plank.
Good.Water.DisplayName,Acqua,A name of a good.
Good.Water.PluralDisplayName,Acqua,A name of a good.
Good.Wheat.DisplayName,Grano,A name of a good.
Good.Wheat.PluralDisplayName,Grano,A name of a good.
Good.WheatFlour.DisplayName,Farina di grano,Flour made out of wheat. Use the same name for wheat as in Good.Wheat.
Good.WheatFlour.PluralDisplayName,Farina di grano,Flour made out of wheat. Use the same name for wheat as in Good.Wheat.
GoodConsuming.NeedsHaulers,<YellowHighlight>Richiede trasportatori.</YellowHighlight>,"Information, that this building won't be operational without haulers. Haulers are the same as in Building.HaulingPost.Description"
GoodConsuming.SupplyDescription,Usa: {0},{0} stands for good name and amount per hour.
GoodConsuming.SupplyRemaining,Le riserve basteranno per {0} ore,"{0} stands for hours. Describes a building which requires a certain goods to operate, such as water."
Goods.Amount,Quantità,Header of a dropdown that allows to select a good. Please keep short.
Goods.EatableRaw,Può essere mangiata cruda.,Shown on a tooltip of goods that can be eaten raw.
Goods.Nothing,Nulla,
Goods.StoredIn,Si conserva in:,Header above a list of buildings that store selected good
GridRendering.Visibility.Hide,Nascondi le linee guida di costruzione,Shows construction guidelines when button is pressed.
GridRendering.Visibility.Show,Mostra le linee guida di costruzione,Shows construction guidelines when button is pressed.
Growing.GrowsWhenMature,Cresce alla maturazione,"Information about fruits and other resources, that grows when plant is mature and not when it is in seedling stage"
Growing.Time,Giorni per la fioritura: {0},{0} stands for a number of days. How many days left does this plant have to fully grow.
Hauling.Prioritize,Ha priorità per i trasportatori,building is a noun in this sentence. This building will be prioritized by haulers.
Inventory.Capacity,Capienza:,How much space there is in the storage
Inventory.Goods,Merci:,
Inventory.InStock,Scorte:,Please keep short. Header above a list of goods in stock of the storage.
Inventory.IsEmpty,Scorte vuote,
Inventory.NothingSelected,Nessuna,Text shown in a dropdown when no good is selected. Keep below 15 characters.
Inventory.StockpileOverlay.Hide,Nascondi sovrapposizione stoccaggio,Tooltip for button showing overlay over warehouses containing stored goods.
Inventory.StockpileOverlay.Show,Mostra sovrapposizione stoccaggio,Tooltip for button showing overlay over warehouses containing stored goods.
Inventory.Undesired,Non richieste:,Please keep short. Which goods are not desired in the storage.
Key.DownArrow,Freccia direz. giù,Label of the down arrow key
Key.LeftArrow,Freccia direz. sinistra,Label of the left arrow key
Key.LeftWindows,Windows sinistro,Label of the left windows key
Key.RightArrow,Freccia direz. destra,Label of the right arrow key
Key.RightWindows,Windows destro,Label of the right windows key
Key.Space,Barra spaziatrice,Label of the space key
Key.UpArrow,Freccia direz. su,Label of the up arrow key
KeyBinding.AlternateClickableAction,Alterna azione tasto,Label of the key that toggles the alternate action of some buttons
KeyBinding.AttractionsTab,Apri scheda Benessere,"Label of the key that opens the Settlement Panel and selects the Attractions tab, Well-being should be the same as Wellbeing.DisplayName"
KeyBinding.Cancel,Annulla,Label of the key that cancels actions
KeyBinding.CharactersTab,Apri scheda Popolazione,"Label of the key that opens the Settlement Panel and selects the Characters tab, Population should be the same as BatchControl.Population"
KeyBinding.Confirm,Conferma,Label of the key that confirms UI prompts
KeyBinding.DecreaseBrushHeight,Riduci altezza pennello,"Label of the key that decreases the vertical level of the brush, 'brush height' should be the same as MapEditor.Brush.Height.Label"
KeyBinding.DecreaseBrushSize,Riduci dimensione pennello,"Label of the key that decreases the size of the brush, 'brush size' should be the same as MapEditor.Brush.Size.Label"
KeyBinding.DecreaseBuildersPriority,Riduci priorità costruttori,Label of the key that decreases the priority of the builders job assigned to the selected object
KeyBinding.DecreaseFloodgateHeight,Riduci altezza chiusa,Label of the key that decreases the height of the selected floodgate. Floodgate should be the same as Building.Floodgate.DisplayName
KeyBinding.DecreaseSpeed,Riduce la velocità di gioco,Label of the key that decreases the speed of the game by one step
KeyBinding.DecreaseWorkers,Riduci lavoratori richiesti,Label of the key that decreases the desired number of workers in selected building
KeyBinding.DecreaseWorkingHours,Riduci ore lavorative,Label of the key that decreases settlement working hours
KeyBinding.DecreaseWorkplacePriority,Riduci priorità posto di lavoro,Label of the key that decreases the priority of the selected workplace
KeyBinding.DeleteObject,Elimina oggetto,Label of the key that deletes the selected object
KeyBinding.DetonateDynamite,Fai detonare la dinamite,Label of the key that detonates a dynamite
KeyBinding.DistributionTab,Apri scheda Smistamento,"Label of the key that opens the Settlement Panel and selects the Distribution tab, Distribution should be the same as BatchControl.Distribution"
KeyBinding.DuplicateObject,Duplica,Key binding that duplicates the selected building
KeyBinding.DuplicateSettings,Copia impostazioni,Key binding that copies settings from one building to another
KeyBinding.Flip,Inverti,Label of the key that flips the selected building (makes the model mirrored)
KeyBinding.Hold,Tieni premuto:,Used to describe key binding that turns something on while the key is held.
KeyBinding.HousingTab,Apri scheda Abitazioni,"Label of the key that opens the Settlement Panel and selects the Housing tab, Housing should be the same as BatchControl.Housing"
KeyBinding.IncreaseBrushHeight,Aumenta altezza pennello,"Label of the key that increases the vertical level of the brush, 'brush height' should be the same as MapEditor.Brush.Height.Label"
KeyBinding.IncreaseBrushSize,Aumenta dimensione pennello,"Label of the key that increases the size of the brush, 'brush size' should be the same as MapEditor.Brush.Size.Label"
KeyBinding.IncreaseBuildersPriority,Aumenta priorità costruttori,Label of the key that increases the priority of the builders job assigned to the selected object
KeyBinding.IncreaseFloodgateHeight,Aumenta altezza chiusa,Label of the key that increases the height of the selected floodgate. Floodgate should be the same as Building.Floodgate.DisplayName
KeyBinding.IncreaseSpeed,Aumenta la velocità di gioco,Label of the key that increases the speed of the game by one step
KeyBinding.IncreaseWorkers,Aumenta lavoratori richiesti,Label of the key that increases the desired number of workers in selected building
KeyBinding.IncreaseWorkingHours,Aumenta ore lavorative,Label of the key that increases settlement working hours
KeyBinding.IncreaseWorkplacePriority,Aumenta priorità posto di lavoro,Label of the key that increases the priority of the selected workplace
KeyBinding.InverseBrushDirection,Inverti direzione pennello,
KeyBinding.LevelVisibilityCursorTool,Cursore per la visibilità degli strati,Name of layer tool keybinding
KeyBinding.LowerVisibleLayer,Riduci strato visibile,Label of the key that decreases the max visible vertical level of buildings
KeyBinding.MechanicalTab,Apri scheda Energia,"Label of the key that opens the Settlement Panel and selects the Mechanical tab, Power should be the same as BatchControl.Mechanical"
KeyBinding.MigrationTab,Apri scheda Migrazione,"Label of the key that opens the Settlement Panel and selects the Migration tab, Migration should be the same as BatchControl.Migration"
KeyBinding.MoveCameraDown,Abbassa visuale,Label of the key that moves the camera down
KeyBinding.MoveCameraFast,Aumenta velocità visuale,Label of the key that modifies the speed of camera movement and rotation
KeyBinding.MoveCameraLeft,Sposta visuale a sinistra,Label of the key that moves the camera left
KeyBinding.MoveCameraRight,Sposta visuale a destra,Label of the key that moves the camera right
KeyBinding.MoveCameraUp,Alza visuale,Label of the key that moves the camera up
KeyBinding.NextDistrict,Seleziona distretto successivo,Label of the key that selects the next district
KeyBinding.NextRootButton,Gruppo di strumenti successivo,Label of the key that selects the next toolbar (bottom bar) category.
KeyBinding.NextTool,Strumento successivo,Label of the key that selects the next tool from currently selected toolbar category.
KeyBinding.OpenWellbeingPanel,Apri pannello Benessere,"Label of the key that opens the Well-being box, Well-being should be the same as Wellbeing.DisplayName"
KeyBinding.PickVisibleLayer,Sceglie lo strato visibile,Label of the key that picks the layer of the visible terrain currently under the cursor
KeyBinding.PreviousDistrict,Seleziona distretto precedente,Label of the key that selects the previous district
KeyBinding.PreviousRootButton,Gruppo di strumenti precedente,Label of the key that selects the previous toolbar (bottom bar) category.
KeyBinding.PreviousTool,Strumento precedente,Label of the key that selects the previous tool from currently selected toolbar category.
KeyBinding.RaiseVisibleLayer,Alza strato visibile,Label of the key that increases the max visible vertical level of buildings
KeyBinding.RedoChanges,Ripeti modifiche,Key binding for redoing changes in Map editor.
KeyBinding.ResetCamera,Resetta visuale,Keybinding for resetting the camera to its default angle and zoom.
KeyBinding.ResetMapEditorSimulation,Resetta simulazione,Label of the key that resets the water and badwater simulations
KeyBinding.RestoreCamera,Carica posizione visuale,Label of the key that restores the camera to the position saved by KeyBinding.SaveCamera
KeyBinding.RotateCameraDown,Ruota visuale giù,Label of the key that rotates the camera down
KeyBinding.RotateCameraLeft,Ruota visuale a sinistra,Label of the key that rotates the camera left
KeyBinding.RotateCameraLeft90,Ruota visuale a sinistra di 90°,Label of the key that rotates the camera left by 90 degrees
KeyBinding.RotateCameraRight,Ruota visuale a destra,Label of the key that rotates the camera right
KeyBinding.RotateCameraRight90,Ruota visuale a destra di 90°,Label of the key that rotates the camera right by 90 degrees
KeyBinding.RotateCameraUp,Ruota visuale su,Label of the key that rotates the camera up
KeyBinding.RotateClockwise,Ruota in senso orario,Label of the key that rotates the selected object clockwise
KeyBinding.RotateCounterclockwise,Ruota in senso antiorario,Label of the key that rotates the selected object counterclockwise
KeyBinding.SaveCamera,Salva posizione visuale,Label of the key that saves the current camera position
KeyBinding.SaveMap,Salva mappa,Label of the key that saves the map
KeyBinding.Screenshot,Screenshot,Label of the key that takes a screenshot
KeyBinding.ScreenshotUpscaled,Screenshot (risoluzione aumentata),Label of the key that takes an upscaled screenshot
KeyBinding.ShowGuidelines,Mostra le linee guida,Show guidelines when key is pressed
KeyBinding.ShowStockpileOverlay,Mostra sovrapposizione stoccaggio,Label of the key that shows the storage overlay
KeyBinding.SkipDeleteConfirmation,Salta conferma eliminazione,Label of the key that skips the delete confirmation when held
KeyBinding.Speed0,Metti in pausa/riprendi,Label of the key that pauses the game speed
KeyBinding.Speed1,Velocità di gioco >,Label of the key that sets the game speed to normal. > shouldn't be removed as it is the symbol for normal speed on UI button.
KeyBinding.Speed2,Velocità di gioco >>,Label of the key that sets the game speed to fast. >> shouldn't be removed as it is the symbol for fast speed on UI button.
KeyBinding.Speed3,Velocità di gioco >>>,Label of the key that sets the game speed to very fast. >>> shouldn't be removed as it is the symbol for very fast speed on UI button.
KeyBinding.StorageTab,Apri scheda Stoccaggio,"Label of the key that opens the Settlement Panel and selects the Storage tab, Storage should be the same as BatchControl.Storage"
KeyBinding.Toggle,Attiva/Disattiva:,Used to describe key binding that toggles something on/off.
KeyBinding.ToggleBatchControlBox,Mostra/nascondi pannello Insediamento,Label of the key that opens/close the Settlement panel
KeyBinding.ToggleBrushShape,Alterna forma pennello,"Label of the key that toggles the shape of the brush, 'brush shape' should be the same as MapEditor.Brush.Shape.Label"
KeyBinding.ToggleBuildingPause,Metti in pausa edificio selezionato,Label of the key that pauses the selected building
KeyBinding.ToggleConsole,Mostra/nascondi schermata registri,Label of the key that toggles the console with logs
KeyBinding.ToggleGUI,Mostra/nascondi visibilità interfaccia,Label of the key that hides/shows the whole user interface
KeyBinding.ToggleGuidelines,Mostra/nascondi linee guida,Toggle guidelines on/off
KeyBinding.ToggleHaulingPriority,Alterna priorità trasporto,Label of the key that toggles the hauling priority of the selected object
KeyBinding.ToggleNaturalResources,Mostra/nascondi risorse naturali,Label of the key that shows/hides the natural resources in map editor. Natural resources should be the same as NaturalResources.Visibility.Show
KeyBinding.ToggleStockpileOverlay,Mostra/nascondi sovrapposizione stoccaggio,Label of the key that shows/hides the storage overlay
KeyBinding.ToggleStockpilePriority,Alterna priorità magazzino,Label of the key that toggles the priority of the selected warehouse between StockpilePriority.Accept/StockpilePriority.Obtain/StockpilePriority.Supply/StockpilePriority.Empty
KeyBinding.ToggleWaterVisibility,Mostra/nascondi visibilità acqua,Label of the key that makes water semi-transparent
KeyBinding.ToggleWorkerType,Mostra/nascondi tipologia di lavoratore,Keybinding for toggling the worker type.
KeyBinding.UndoChanges,Annulla modifiche,Key binding for undoing changes in Map editor.
KeyBinding.UnlockTool,Sblocca strumento,Label of the key that unlocks the currently selected tool
KeyBinding.WorkplacesTab,Apri scheda Posti di lavoro,"Label of the key that opens the Settlement Panel and selects the Workplaces tab, Workplaces should be the same as BatchControl.Workplaces"
KeyBinding.ZoomIn,Avvicina visuale,Label of the key that zooms camera in
KeyBinding.ZoomOut,Allontana visuale,Label of the key that zooms camera out
KeyBindingBox.ClearBinding,Cancella,Text on the button in rebinding dialog box that clears the current key binding. Please keep short.
KeyBindingBox.DuplicatedBinding,"Questa combinazione di tasti è già assegnata a: 

{0}

Vuoi assegnarla comunque?","Message shown on key rebinding dialog box when the user tries to assign a key combination that is already assigned to another key binding, {0} stands for the list of key bindings e.g. KeyBinding.Speed0, KeyBinding.ToggleGUI etc."
KeyBindingBox.PrimaryBinding,Associazione primaria,Header of the primary key bindings column in the key bindings panel
KeyBindingBox.RebindingMessage,Premi un tasto da riassegnare all’associazione di: {0},"Message shown on key rebinding dialog box, {0} stands for the name of the key binding e.g. KeyBinding.Speed0, KeyBinding.ToggleGUI etc."
KeyBindingBox.ResetToDefault,Ripristina ai valori predefiniti,Text on the button in key bindings panel that resets all key bindings to their default bindings
KeyBindingBox.ResetToDefaultMessage,Vuoi davvero riportare tutte le associazioni dei tasti ai valori predefiniti?,Message shown on key bindings panel when the user clicks the KeyBindingBox.ResetToDefault button
KeyBindingBox.SecondaryBinding,Associazione secondaria,Header of the secondary key bindings column in the key bindings panel
KeyBindingGroup.Buildings,Edifici,"Label for the key binding group associated with building controls (pausing, changing priority etc)"
KeyBindingGroup.Camera,Visuale,"Label for the key binding group associated with camera controls (camera movement, rotation, zoom etc)"
KeyBindingGroup.MapEditor,Editor della mappa,Label for the key binding group associated with map editor controls (mostly brush manipulation)
KeyBindingGroup.Objects,Controllo oggetti,"Label for the key binding group associated with object controls (rotating, removing, pausing etc)"
KeyBindingGroup.SettlementPanel,Pannello Insediamento,Label for the key binding group associated with settlement panel controls (opening panel and its tabs)
KeyBindingGroup.Time,Tempo,Label for the key binding group associated with time controls (changing time speed)
KeyBindingGroup.UI,Interfaccia utente,"Label for the key binding group associated with user interface controls (opening panels, toggling overlays etc)"
KeyBindingsPanel.Header,Associazioni tasti,Header of the key bindings box
LevelVisibility.InfoTooltip,Strati visibili,Tooltip for controls that allow the player to set the vertical level visibility
LevelVisibility.ResetTooltip,Resetta gli strati visibili,Tooltip for button that resets the vertical vertical visibility
LoadMapPanel.Delete,Elimina mappa,A button. Please keep short.
LoadMapPanel.DeleteMapPrompt,Vuoi davvero eliminare {0}?,{0} stands for map name
LoadMapPanel.Header,Modifica mappa,
LoadingIssue.BlockObjectLoadingIssue,L'oggetto aveva una posizione non valida ed è stato eliminato: {0}.,
LoadingIssue.ContinuePlaying,Continua a giocare,a button please keep short. Allows player to play dispite detected issues
LoadingIssue.LoadingIssues,Problemi di caricamento,Shown when there are issues with loading map
LoadingIssue.LoadingIssuesDetected,Dettagli:,Shown when there are issues with loading map
LoadingIssue.MapIssuesWarning,"Molto probabilmente sono stati causati da mod mancanti o da una versione più recente del gioco.

Puoi continuare a giocare ma la tua mappa potrebbe essere incompleta.",Shown when there are issues with loading map - warning player about possible reason and consequences
LoadingIssue.PrefabNotFoundIssue,L'oggetto era di tipo sconosciuto ed è stato eliminato: {0}.,Warning shown when object type is not found in the game and cannot be instantiate.
LoadingIssue.TerrainCutOffIssue,Il terreno eccede l'altezza massima consentita ed è stato troncato.,Warning shwon when terrain in saved map exceeds the maximum height of the map.
MainMenu.RosettaPerformanceWarning,Prestazioni ridotte.,"Warning message displayed in the main menu when Rosetta (MacOS compatibility mode) is enabled. Preceded by the ""Rosetta: OFF"" message."
MainMenu.UpdateInfoHeader,Aggiornamento 1.0 - Sperimentale,Header of the update info panel that is shown in the main menu.
MainMenu.UpdateInfoLink,<u>Scopri di più</u>,Label of the link that opens web browser with the update details webpage.
MainMenu.UpdateInfoText,"• Nuovi oggetti interattivi sulla mappa
• Nuove mappe: Pressione, Oasi
• Scale a chiocciola e striscioni
• Pipeline per le mod migliorata
• Duplicazione di edifici e altre migliorie all'esperienza di gioco","Text shown in the update info panel with the latest update summary. Ziplines, Tubeways, Tunnels, power shafts and layer tool naming must be consistent with the usage of those terms in the rest of the game."
MainMenu.WelcomeScreenStart,Inizia!,A button please keep short
MainMenu.WelcomeScreenText,"Salve, colono!

Stai esplorando le terre dell'<i>accesso anticipato di Timberborn</i>... ma non per molto ancora!

Presto arriverà la versione 1.0 e questa build sperimentale ne è una piccola anticipazione. La versione 1.0 introduce tanti nuovi contenuti e migliorie all'esperienza di gioco, incluse molte delle richieste giunte a gran voce dai giocatori durante l'accesso anticipato. In particolare, abbiamo enormemente migliorato la pipeline delle mod e la creazione delle mappe, e non vediamo l'ora di vederti all'opera!

Questo è il nostro aggiornamento più importante finora e speriamo di ricevere presto un tuo riscontro. Condividilo con noi tramite il pulsante <i>Vai alla pagina del feedback</i> o sul nostro server Discord ufficiale.

Buona fortuna e ricorda: l'idratazione prima di tutto!",
Manufactory.CurrentRecipe,Ricetta:,Text before a dropdown for changing factory recipe - what the factory produces from what ingredients.
MainMenu.WelcomeScreenTitle,Informazioni sull’accesso anticipato,Header of the welcome screen popup.
Manufactory.NoRecipeOption,Nessuna,Text shown in a dropdown when no recipe is selected. Keep below 15 characters.
Manufactory.Recipe.BiofuelCarrot,Biocombustibile (carote),Recipe for making Biofuel out of Carrots. Keep consistent with Good.Biofuel.DisplayName and Good.Carrot.PluralDisplayName.
Manufactory.Recipe.BiofuelPotato,Biocombustibile (patate),Recipe for making Biofuel out of Potatoes. Keep consistent with Good.Biofuel.DisplayName and Good.Potato.PluralDisplayName.
Manufactory.Recipe.BiofuelSpadderdock,Biocombustibile (nannuferi),Recipe for making Biofuel out of Spadderdock. Keep consistent with Good.Biofuel.DisplayName and Good.Spadderdock.PluralDisplayName.
Manufactory.Recipe.EfficientScrapMetal,Rottami di metallo (efficiente),A more efficient way of getting scrap metal using explosives. The metal scrap itself is not more efficient. Scrap Metal is Good.ScrapMetal.PluralDisplayName
MapEditor.BlockObjectRandomizePlacement,Randomizza la rotazione e inverti la direzione,Button to randomize the rotation and flip direction of the object being placed in the map editor
MapEditor.Brush.AbsoluteTerrainHeight,Terreno (altezza assoluta),A tool that changes terrain height to an absolute value.
MapEditor.Brush.Density,Densità,Density of objects.
MapEditor.Brush.Direction.Label,Direzione pennello:,
MapEditor.Brush.Direction.Lower,Giù,
MapEditor.Brush.Direction.Raise,Su,
MapEditor.Brush.Height.Label,Altezza pennello:,Either absolute or relative height at which brush will paint.
MapEditor.Brush.NaturalResourceRemoval,Rimuovi risorse naturali,Natural resources meaning trees and bushes
MapEditor.Brush.NaturalResourceSpawning,Risorse naturali,Natural resources meaning trees and bushes
MapEditor.Brush.RandomizeYieldGrowth,Maturazione casuale,"This text is next to a toggle that randomizes the percentage growth of fruit, chestnuts or other things that can be gathered and regrow"
MapEditor.Brush.RelativeTerrainHeight,Terreno (altezza relativa),A tool that changes terrain height by a value relative to the original height.
MapEditor.Brush.SculptingTerrain,Terreno (scolpire),Label of the brush that allows the player to sculpt the terrain (e.g. dig tunnels or create overhangs)
MapEditor.Brush.Shape.Label,Forma pennello:,
MapEditor.Brush.Shape.Round,Rotonda,
MapEditor.Brush.Shape.Square,Quadrata,
MapEditor.Brush.Size.Label,Dimensione pennello:,
MapEditor.FlowPreview.StartTest,Avvia prova del flusso,Label of a button that starts water flow test in map editor.
MapEditor.FlowPreview.StopTest,Arresta prova del flusso,Label of a button that stops water flow test in map editor.
MapEditor.Layers.NaturalResources,Risorse naturali,
MapEditor.LoadMap.Header,Seleziona mappa,
MapEditor.MapMetadata.Description,Descrizione mappa,Label of the map description
MapEditor.MapMetadata.Title,Informazioni mappa,Title of the map data panel in map editor. Currently it only contains the map description field to fill in.
MapEditor.MapWillBeSaved,La mappa verrà salvata.,Message that is shown when player clicks on the upload map button in map editor. With Ok/Cancel buttons.
MapEditor.NewMap,Nuova mappa,A button please keep short
MapEditor.NewMap.Create,Crea,A button which confirms new map parameters and starts the map editor
MapEditor.NewMap.Header,Nuova mappa,
MapEditor.NewMap.Size,Dimensioni:,
MapEditor.NoStartingLocation,Aggiungi postazione iniziale.,Notification that there is no starting location object. Keep consistent with Building.StartingLocation.DisplayName.
MapEditor.NonCompatibleMapVersion,Versione mappa incompatibile.,Warning shown in the map editor when the map version is not compatible with the current game version.
MapEditor.NonCompatibleMapVersion.Tooltip,"La versione di questa mappa ({0}) non è compatibile con la versione attuale del gioco ({1}).
Salva la mappa per renderla compatibile.",Tooltip shown over MapEditor.NonCompatibleMapVersion warning.
MapEditor.Redo,Ripeti,Label of a button that redoes changes in Map editor.
MapEditor.SaveMap.Header,Salva mappa,
MapEditor.SaveMap.MapExists,La mappa {0} esiste già.,{0} stands for map name
MapEditor.SaveMap.NamePlaceholder,Inserisci valore...,Placeholder text in an empty map name text field
MapEditor.SaveMap.SavedAs,Salvata come {0},{0} stands for map name. A notification when a map has been saved.
MapEditor.SimulationControls.Reset,Resetta,A button please keep short
MapEditor.SimulationControls.Tooltip,Simulazione acqua,Short header
MapEditor.SizePrompt,Inserisci dimensione compresa tra {0}x{0} e {1}x{1}.,{0} and {1} stands for a number
MapEditor.TerrainIntegrity.Warning,Questa modifica inciderà sul terreno e sugli oggetti al di fuori della selezione.,Warning shown when the player tries to edit terrain in a way that would affect terrain or objects outside the intended selection.
MapEditor.ThumbnailCapturing.CameraPosition,Posizione visuale:,Label for the controls in map editor that change the position of the thumbnail camera
MapEditor.ThumbnailCapturing.ClearOverlay,Cancella,Text on the button in map editor that clears the overlay of the thumbnail
MapEditor.ThumbnailCapturing.Description,Scegli una posizione per l’anteprima. Verrà scattato uno screenshot durante il salvataggio della mappa.,Description of the map thumbnail panel in the map editor
MapEditor.ThumbnailCapturing.Overlay,Sovrapposizione:,Label of the controls in map editor that change the overlay of the thumbnail
MapEditor.ThumbnailCapturing.OverlayTip,Seleziona un’immagine PNG o JPG da 960x540. Usa il canale alfa per renderizzare la sovrapposizione sull’immagine originale.,Text in the thumbnail overlay selection dialog
MapEditor.ThumbnailCapturing.Reset,Resetta,Text on the button in map editor that resets the position of thumbnail image of the map to the default
MapEditor.ThumbnailCapturing.SelectOverlay,Seleziona,Text on the button in map editor that changes the overlay of the thumbnail
MapEditor.ThumbnailCapturing.Title,Anteprima mappa,Title of the map thumbnail panel in map editor
MapEditor.ThumbnailCapturing.UpdateThumbnail,Aggiorna,Text on the button in map editor that changes the position of the thumbnail camera
MapEditor.Tip,Suggerimento: usa i controlli della velocità dell’acqua nella parte superiore dello schermo per riempire in anticipo la mappa d’acqua.,Tip on the loading screen of the map editor.
MapEditor.Undo,Annulla,Label of a button that undoes changes in Map editor.
MapEditor.UploadMap,Carica mappa,Label of the button that uploads the map to some kind of online service
MapMetadata.Beaverome.Description,"Per costruire la leggendaria metropoli, gli avi dei castori dovettero prosciugare sette enormi crateri: sarebbe un'ardua impresa anche con la tecnolegnogia moderna.",
MapMetadata.Beaverome.Name,CastoRoma,The name of this map comes from Beaver + Rome - an ancient beaver city.
MapMetadata.Canyon.Description,"I castori, nel deserto, cercano oasi e valli in cui scorrono ancora dei fiumi. Facile da arginare, questa gola diventerà un porto sicuro per tutti.",
MapMetadata.Canyon.Name,Gola,
MapMetadata.Cliffside.Description,I resti di un'antica architettura umana giacciono sparpagliati per questa valle isolata. I castori sognano di lasciare un segno simile nel mondo.,
MapMetadata.Cliffside.Name,Rupe,
MapMetadata.Craters.Description,Nessuno sa come si siano formati i crateri. Gli scavi preliminari suggeriscono che siano legati a strumenti umani tanto potenti quanto violenti.,
MapMetadata.Craters.Name,Crateri,
MapMetadata.Diorama.Description,"Ai costruttori, prima di ricevere il permesso di sovrintendere alle colonie più numerose, viene chiesto di creare progetti in scala ridotta come questo.",
MapMetadata.Diorama.Name,Diorama,
MapMetadata.HelixMountain.Description,"Anche se ritengono che la forma del letto del fiume sia scomoda, i castori danno merito alle modeste abilità degli umani nel campo dell’ingegneria idraulica.",
MapMetadata.HelixMountain.Name,Montagna Elica,The name of this map refers to the spiral shape of its central mountain.
MapMetadata.Hollows.Description,Questi splendidi avvallamenti sono un'ottima area per i potenziali coloni. Il terreno scavato nasconde numerose opportunità... e i più anziani tra i castori narrano persino di tesori sepolti.,
MapMetadata.Hollows.Name,Avvallamenti,
MapMetadata.Lakes.Description,"Oggigiorno, le aree ricche di laghi e fiumi sono quasi inesistenti. Il poco che è sopravvissuto permette di sperare ancora in bene per la Terra.",
MapMetadata.Lakes.Name,Laghi,
MapMetadata.Meander.Description,I castori ingegneri vogliono sempre approfittare della curvatura naturale delle rive dei fiumi: pianificare lo sfruttamento ottimale dello spazio limitato è la vera sfida.,
MapMetadata.Meander.Name,Serpentina,
MapMetadata.MountainRange.Description,"I castori, alla disperata ricerca di acqua fresca, sono pronti a scalare finanche le vette più alte.",
MapMetadata.MountainRange.Name,Catena montuosa,
MapMetadata.NotUpdatedDescription,<RedHighlight>La versione di questa mappa non è ancora compatibile con la versione sperimentale!</RedHighlight>,
MapMetadata.Oasis.Description,"Un solitario e verde rifugio nelle lande desolate, circondato da falde acquifere a cui si può accedere tramite il genio ingegneristico dei castori.",Aquifer refers to Building.Aquifer.DisplayName
MapMetadata.Oasis.Name,Oasi,
MapMetadata.Plains.Description,"Grazie alle ampie zone piatte quanto la coda di un castoro, questa regione costituisce un terreno di prova perfetto per gli ingegneri apprendisti.",
MapMetadata.Plains.Name,Pianure,
MapMetadata.Pressure.Description,La creatività idraulica è la prima abilità che un castoro delle lande desolate deve apprendere.,
MapMetadata.Pressure.Name,Pressione,
MapMetadata.Terraces.Description,"Molte società scelgono di insediarsi in aree elevate, beneficiando del talento naturale dei castori nell’architettura verticale.",
MapMetadata.Terraces.Name,Terrazze,
MapMetadata.ThousandIslands.Description,"Trasformare un arcipelago in una fiorente colonia industriale non è un’impresa facile, nemmeno per dei nuotatori provetti.",
MapMetadata.ThousandIslands.Name,Mille Isole,
MapMetadata.Waterfalls.Description,È lo stratagemma più antico del mondo quello di dire ai cuccioli che una cascata è come una grossa chiusa. Così i genitori possono guardare i piccoli che cercano la leva di chiusura per settimane intere.,
MapMetadata.Waterfalls.Name,Cascate,
MapSelection.BrowseMaps,Sfoglia le mappe locali,Label of the button that opens a file explorer with a folder with custom maps. Please keep short.
MapSelection.CustomMaps,Mappe personalizzate,Label of the toggle button that shows custom maps
MapSelection.DownloadMaps,Scarica mappe,Label of the button that opens some panel where custom maps can be downloaded
MapSelection.Header,Seleziona mappa,
MapSelection.LocalMap,Mappa locale,Tooltip of an icon in map selection panel that indicates that the map is stored in Documents folder.
MapSelection.NoDescription,Nessuna descrizione disponibile.,Text shown in map selection panel when the selected map has no description
