ID,Text,Comment
Key.RightArrow,向右鍵,Label of the right arrow key
Key.RightWindows,右 Windows 鍵,Label of the right windows key
Key.Space,空格鍵,Label of the space key
Key.UpArrow,向上鍵,Label of the up arrow key
KeyBinding.AlternateClickableAction,其他按鍵功能,Label of the key that toggles the alternate action of some buttons
KeyBinding.AttractionsTab,開啟幸福度分頁,"Label of the key that opens the Settlement Panel and selects the Attractions tab, Well-being should be the same as Wellbeing.DisplayName"
KeyBinding.Cancel,取消,Label of the key that cancels actions
KeyBinding.CharactersTab,開啟居民分頁,"Label of the key that opens the Settlement Panel and selects the Characters tab, Population should be the same as BatchControl.Population"
KeyBinding.Confirm,確定,Label of the key that confirms UI prompts
KeyBinding.DecreaseBrushHeight,減少筆刷高度,"Label of the key that decreases the vertical level of the brush, 'brush height' should be the same as MapEditor.Brush.Height.Label"
KeyBinding.DecreaseBrushSize,縮小筆刷大小,"Label of the key that decreases the size of the brush, 'brush size' should be the same as MapEditor.Brush.Size.Label"
KeyBinding.DecreaseBuildersPriority,降低建造優先度,Label of the key that decreases the priority of the builders job assigned to the selected object
KeyBinding.DecreaseFloodgateHeight,降低閘門高度,Label of the key that decreases the height of the selected floodgate. Floodgate should be the same as Building.Floodgate.DisplayName
KeyBinding.DecreaseSpeed,降低遊戲速度,Label of the key that decreases the speed of the game by one step
KeyBinding.DecreaseWorkers,減少需要勞工數,Label of the key that decreases the desired number of workers in selected building
KeyBinding.DecreaseWorkingHours,減少工作時間,Label of the key that decreases settlement working hours
KeyBinding.DecreaseWorkplacePriority,降低工作場所優先度,Label of the key that decreases the priority of the selected workplace
KeyBinding.DeleteObject,刪除物件,Label of the key that deletes the selected object
KeyBinding.DetonateDynamite,引爆炸藥,Label of the key that detonates a dynamite
KeyBinding.DistributionTab,開始運送分頁,"Label of the key that opens the Settlement Panel and selects the Distribution tab, Distribution should be the same as BatchControl.Distribution"
KeyBinding.DuplicateObject,複製,Key binding that duplicates the selected building
KeyBinding.DuplicateSettings,複製設定,Key binding that copies settings from one building to another
KeyBinding.Flip,翻轉,Label of the key that flips the selected building (makes the model mirrored)
KeyBinding.Hold,按住：,Used to describe key binding that turns something on while the key is held.
KeyBinding.HousingTab,開啟住宅分頁,"Label of the key that opens the Settlement Panel and selects the Housing tab, Housing should be the same as BatchControl.Housing"
KeyBinding.IncreaseBrushHeight,增加筆刷高度,"Label of the key that increases the vertical level of the brush, 'brush height' should be the same as MapEditor.Brush.Height.Label"
KeyBinding.IncreaseBrushSize,增加筆刷大小,"Label of the key that increases the size of the brush, 'brush size' should be the same as MapEditor.Brush.Size.Label"
KeyBinding.IncreaseBuildersPriority,提升建造優先度,Label of the key that increases the priority of the builders job assigned to the selected object
KeyBinding.IncreaseFloodgateHeight,提升閘門高度,Label of the key that increases the height of the selected floodgate. Floodgate should be the same as Building.Floodgate.DisplayName
KeyBinding.IncreaseSpeed,提升遊戲速度,Label of the key that increases the speed of the game by one step
KeyBinding.IncreaseWorkers,增加需要勞工數,Label of the key that increases the desired number of workers in selected building
KeyBinding.IncreaseWorkingHours,增加工作時間,Label of the key that increases settlement working hours
KeyBinding.IncreaseWorkplacePriority,提升工作場所優先度,Label of the key that increases the priority of the selected workplace
KeyBinding.InverseBrushDirection,反轉筆刷方向,
KeyBinding.LevelVisibilityCursorTool,圖層可見游標工具,Name of layer tool keybinding
KeyBinding.LowerVisibleLayer,減少可見層數,Label of the key that decreases the max visible vertical level of buildings
KeyBinding.MechanicalTab,開啟動能分頁,"Label of the key that opens the Settlement Panel and selects the Mechanical tab, Power should be the same as BatchControl.Mechanical"
KeyBinding.MigrationTab,開啟遷徙分頁,"Label of the key that opens the Settlement Panel and selects the Migration tab, Migration should be the same as BatchControl.Migration"
KeyBinding.MoveCameraDown,向下移動視角,Label of the key that moves the camera down
KeyBinding.MoveCameraFast,提升視角移動速度,Label of the key that modifies the speed of camera movement and rotation
KeyBinding.MoveCameraLeft,向左移動視角,Label of the key that moves the camera left
KeyBinding.MoveCameraRight,向右移動視角,Label of the key that moves the camera right
KeyBinding.MoveCameraUp,向上移動視角,Label of the key that moves the camera up
KeyBinding.NextDistrict,選擇下一個地區,Label of the key that selects the next district
KeyBinding.NextRootButton,下一個工具組,Label of the key that selects the next toolbar (bottom bar) category.
KeyBinding.NextTool,下一個工具,Label of the key that selects the next tool from currently selected toolbar category.
KeyBinding.OpenWellbeingPanel,開啟幸福度面板,"Label of the key that opens the Well-being box, Well-being should be the same as Wellbeing.DisplayName"
KeyBinding.PickVisibleLayer,選取可見層,Label of the key that picks the layer of the visible terrain currently under the cursor
KeyBinding.PreviousDistrict,選擇上一個地區,Label of the key that selects the previous district
KeyBinding.PreviousRootButton,上一個工具組,Label of the key that selects the previous toolbar (bottom bar) category.
KeyBinding.PreviousTool,上一個工具,Label of the key that selects the previous tool from currently selected toolbar category.
KeyBinding.RaiseVisibleLayer,增加可見層數,Label of the key that increases the max visible vertical level of buildings
KeyBinding.RedoChanges,重做變更,Key binding for redoing changes in Map editor.
KeyBinding.ResetCamera,重設視角,Keybinding for resetting the camera to its default angle and zoom.
KeyBinding.ResetMapEditorSimulation,重設水與惡水汙染模擬,Label of the key that resets the water and badwater simulations
KeyBinding.RestoreCamera,載入視角位置,Label of the key that restores the camera to the position saved by KeyBinding.SaveCamera
KeyBinding.RotateCameraDown,向下旋轉視角,Label of the key that rotates the camera down
KeyBinding.RotateCameraLeft,向左旋轉視角,Label of the key that rotates the camera left
KeyBinding.RotateCameraLeft90,向左旋轉視角 90 度,Label of the key that rotates the camera left by 90 degrees
KeyBinding.RotateCameraRight,向右旋轉視角,Label of the key that rotates the camera right
KeyBinding.RotateCameraRight90,向右旋轉視角 90 度,Label of the key that rotates the camera right by 90 degrees
KeyBinding.RotateCameraUp,向上旋轉視角,Label of the key that rotates the camera up
KeyBinding.RotateClockwise,順時針旋轉,Label of the key that rotates the selected object clockwise
KeyBinding.RotateCounterclockwise,逆時針旋轉,Label of the key that rotates the selected object counterclockwise
KeyBinding.SaveCamera,儲存視角位置,Label of the key that saves the current camera position
KeyBinding.SaveMap,儲存地圖,Label of the key that saves the map
KeyBinding.Screenshot,螢幕截圖,Label of the key that takes a screenshot
KeyBinding.ScreenshotUpscaled,螢幕截圖 (放大),Label of the key that takes an upscaled screenshot
KeyBinding.ShowGuidelines,顯示指南,Show guidelines when key is pressed
KeyBinding.ShowStockpileOverlay,顯示倉儲內容物,Label of the key that shows the storage overlay
KeyBinding.SkipDeleteConfirmation,略過刪除確認訊息,Label of the key that skips the delete confirmation when held
KeyBinding.Speed0,暫停,Label of the key that pauses the game speed
KeyBinding.Speed1,遊戲速度 >,Label of the key that sets the game speed to normal. > shouldn't be removed as it is the symbol for normal speed on UI button.
KeyBinding.Speed2,遊戲速度 >>,Label of the key that sets the game speed to fast. >> shouldn't be removed as it is the symbol for fast speed on UI button.
KeyBinding.Speed3,遊戲速度 >>>,Label of the key that sets the game speed to very fast. >>> shouldn't be removed as it is the symbol for very fast speed on UI button.
KeyBinding.StorageTab,開啟倉儲分頁,"Label of the key that opens the Settlement Panel and selects the Storage tab, Storage should be the same as BatchControl.Storage"
KeyBinding.Toggle,切換：,Used to describe key binding that toggles something on/off.
KeyBinding.ToggleBatchControlBox,切換定居地面板,Label of the key that opens/close the Settlement panel
KeyBinding.ToggleBrushShape,切換筆刷形狀,"Label of the key that toggles the shape of the brush, 'brush shape' should be the same as MapEditor.Brush.Shape.Label"
KeyBinding.ToggleBuildingPause,暫停選取的建築,Label of the key that pauses the selected building
KeyBinding.ToggleConsole,切換主控,Label of the key that toggles the console with logs
KeyBinding.ToggleGUI,切換介面能見度,Label of the key that hides/shows the whole user interface
KeyBinding.ToggleGuidelines,切換指南,Toggle guidelines on/off
KeyBinding.ToggleHaulingPriority,切換搬運優先順序,Label of the key that toggles the hauling priority of the selected object
KeyBinding.ToggleNaturalResources,切換自然資源,Label of the key that shows/hides the natural resources in map editor. Natural resources should be the same as NaturalResources.Visibility.Show
KeyBinding.ToggleStockpileOverlay,切換倉儲內容物,Label of the key that shows/hides the storage overlay
KeyBinding.ToggleStockpilePriority,切換倉儲優先順序,Label of the key that toggles the priority of the selected warehouse between StockpilePriority.Accept/StockpilePriority.Obtain/StockpilePriority.Supply/StockpilePriority.Empty
KeyBinding.ToggleWaterVisibility,切換水能見度,Label of the key that makes water semi-transparent
KeyBinding.ToggleWorkerType,切換勞工類型,Keybinding for toggling the worker type.
KeyBinding.UndoChanges,復原變更,Key binding for undoing changes in Map editor.
KeyBinding.UnlockTool,解鎖工具,Label of the key that unlocks the currently selected tool
KeyBinding.WorkplacesTab,開啟工作場所分頁,"Label of the key that opens the Settlement Panel and selects the Workplaces tab, Workplaces should be the same as BatchControl.Workplaces"
KeyBinding.ZoomIn,拉近,Label of the key that zooms camera in
KeyBinding.ZoomOut,拉遠,Label of the key that zooms camera out
KeyBindingBox.ClearBinding,清除,Text on the button in rebinding dialog box that clears the current key binding. Please keep short.
KeyBindingBox.DuplicatedBinding,"此按鍵已指派給：

{0}

確定仍要進行指派嗎？","Message shown on key rebinding dialog box when the user tries to assign a key combination that is already assigned to another key binding, {0} stands for the list of key bindings e.g. KeyBinding.Speed0, KeyBinding.ToggleGUI etc."
KeyBindingBox.PrimaryBinding,主要按鍵綁定,Header of the primary key bindings column in the key bindings panel
KeyBindingBox.RebindingMessage,按下按鍵以重新指派綁定：{0},"Message shown on key rebinding dialog box, {0} stands for the name of the key binding e.g. KeyBinding.Speed0, KeyBinding.ToggleGUI etc."
KeyBindingBox.ResetToDefault,重設成預設值,Text on the button in key bindings panel that resets all key bindings to their default bindings
KeyBindingBox.ResetToDefaultMessage,確定要將所有綁定的按鍵重設成預設值嗎？,Message shown on key bindings panel when the user clicks the KeyBindingBox.ResetToDefault button
KeyBindingBox.SecondaryBinding,次要按鍵綁定,Header of the secondary key bindings column in the key bindings panel
KeyBindingGroup.Buildings,建築,"Label for the key binding group associated with building controls (pausing, changing priority etc)"
KeyBindingGroup.Camera,視角,"Label for the key binding group associated with camera controls (camera movement, rotation, zoom etc)"
KeyBindingGroup.MapEditor,地圖編輯器,Label for the key binding group associated with map editor controls (mostly brush manipulation)
KeyBindingGroup.Objects,物件控制,"Label for the key binding group associated with object controls (rotating, removing, pausing etc)"
KeyBindingGroup.SettlementPanel,定居地面板,Label for the key binding group associated with settlement panel controls (opening panel and its tabs)
KeyBindingGroup.Time,時間,Label for the key binding group associated with time controls (changing time speed)
KeyBindingGroup.UI,使用者介面,"Label for the key binding group associated with user interface controls (opening panels, toggling overlays etc)"
KeyBindingsPanel.Header,按鍵綁定,Header of the key bindings box
LevelVisibility.InfoTooltip,可見層,Tooltip for controls that allow the player to set the vertical level visibility
LevelVisibility.ResetTooltip,重設可見層,Tooltip for button that resets the vertical vertical visibility
LoadMapPanel.Delete,刪除地圖,A button. Please keep short.
LoadMapPanel.DeleteMapPrompt,確定要刪除{0}嗎？,{0} stands for map name
LoadMapPanel.Header,編輯地圖,
LoadingIssue.BlockObjectLoadingIssue,物件位置無效，已被刪除：{0}。,
LoadingIssue.ContinuePlaying,繼續遊戲,a button please keep short. Allows player to play dispite detected issues
LoadingIssue.LoadingIssues,載入問題,Shown when there are issues with loading map
LoadingIssue.LoadingIssuesDetected,詳情：,Shown when there are issues with loading map
LoadingIssue.MapIssuesWarning,"這可能是缺少模組或遊戲版本較新所導致。

你可以繼續遊玩，但地圖可能不完整。",Shown when there are issues with loading map - warning player about possible reason and consequences
LoadingIssue.PrefabNotFoundIssue,物件類型未知，已被刪除：{0}。,Warning shown when object type is not found in the game and cannot be instantiate.
LoadingIssue.TerrainCutOffIssue,地形超過最大允許高度，已被截斷。,Warning shwon when terrain in saved map exceeds the maximum height of the map.
MainMenu.RosettaPerformanceWarning,效能降低。,"Warning message displayed in the main menu when Rosetta (MacOS compatibility mode) is enabled. Preceded by the ""Rosetta: OFF"" message."
MainMenu.UpdateInfoHeader,更新 1.0 - 測試,Header of the update info panel that is shown in the main menu.
MainMenu.UpdateInfoLink,<u>查看詳情</u>,Label of the link that opens web browser with the update details webpage.
MainMenu.UpdateInfoText,"• 全新互動式地圖物件
• 全新地圖：壓力、綠洲
• 螺旋樓梯與旗幟
• 模組製作流程升級
• 建築複製及其他體驗改善","Text shown in the update info panel with the latest update summary. Ziplines, Tubeways, Tunnels, power shafts and layer tool naming must be consistent with the usage of those terms in the rest of the game."
MainMenu.WelcomeScreenStart,開始！,A button please keep short
MainMenu.WelcomeScreenText,"你好，定居者！

你正在遊玩的是《河狸浮生記 Timberborn》搶先體驗版……別擔心，這個情況即將畫下休止符！

《河狸浮生記 Timberborn》1.0 正式版即將發布，此測試版將讓你搶先領略遊戲魅力。1.0 版本將帶來大量全新內容與體驗改善，其中不乏搶先體驗版玩家期待已久的重磅功能。最值得關注的是，我們對模組製作流程與地圖製作功能進行重大改善，誠邀你進來遊戲體驗！

這是迄今為止最重要的更新，我們十分期待聽到你的意見回饋。歡迎利用「前往意見回饋網頁」，或在官方 Discord 伺服器分享你的想法。

祝你好運，別忘了持續補充水分喔！",
Manufactory.CurrentRecipe,配方：,Text before a dropdown for changing factory recipe - what the factory produces from what ingredients.
MainMenu.WelcomeScreenTitle,搶先體驗版資訊,Header of the welcome screen popup.
Manufactory.NoRecipeOption,無,Text shown in a dropdown when no recipe is selected. Keep below 15 characters.
Manufactory.Recipe.BiofuelCarrot,生物燃料 (紅蘿蔔),Recipe for making Biofuel out of Carrots. Keep consistent with Good.Biofuel.DisplayName and Good.Carrot.PluralDisplayName.
Manufactory.Recipe.BiofuelPotato,生物燃料 (馬鈴薯),Recipe for making Biofuel out of Potatoes. Keep consistent with Good.Biofuel.DisplayName and Good.Potato.PluralDisplayName.
Manufactory.Recipe.BiofuelSpadderdock,生物燃料 (萍蓬草),Recipe for making Biofuel out of Spadderdock. Keep consistent with Good.Biofuel.DisplayName and Good.Spadderdock.PluralDisplayName.
Manufactory.Recipe.EfficientScrapMetal,廢金屬 (高效取得),A more efficient way of getting scrap metal using explosives. The metal scrap itself is not more efficient. Scrap Metal is Good.ScrapMetal.PluralDisplayName
MapEditor.BlockObjectRandomizePlacement,隨機調整旋轉與翻轉方向,Button to randomize the rotation and flip direction of the object being placed in the map editor
MapEditor.Brush.AbsoluteTerrainHeight,地形 (絕對高度),A tool that changes terrain height to an absolute value.
MapEditor.Brush.Density,密度,Density of objects.
MapEditor.Brush.Direction.Label,筆刷方向：,
MapEditor.Brush.Direction.Lower,向下,
MapEditor.Brush.Direction.Raise,向上,
MapEditor.Brush.Height.Label,筆刷高度：,Either absolute or relative height at which brush will paint.
MapEditor.Brush.NaturalResourceRemoval,移除自然資源,Natural resources meaning trees and bushes
MapEditor.Brush.NaturalResourceSpawning,自然資源,Natural resources meaning trees and bushes
MapEditor.Brush.RandomizeYieldGrowth,隨機成熟度,"This text is next to a toggle that randomizes the percentage growth of fruit, chestnuts or other things that can be gathered and regrow"
MapEditor.Brush.RelativeTerrainHeight,地形 (相對高度),A tool that changes terrain height by a value relative to the original height.
MapEditor.Brush.SculptingTerrain,地形 (雕刻),Label of the brush that allows the player to sculpt the terrain (e.g. dig tunnels or create overhangs)
MapEditor.Brush.Shape.Label,筆刷形狀：,
MapEditor.Brush.Shape.Round,圓形,
MapEditor.Brush.Shape.Square,方形,
MapEditor.Brush.Size.Label,筆刷大小：,
MapEditor.FlowPreview.StartTest,開始水流測試,Label of a button that starts water flow test in map editor.
MapEditor.FlowPreview.StopTest,停止水流測試,Label of a button that stops water flow test in map editor.
MapEditor.Layers.NaturalResources,自然資源,
MapEditor.LoadMap.Header,選擇地圖,
MapEditor.MapMetadata.Description,地圖說明,Label of the map description
MapEditor.MapMetadata.Title,地圖資訊,Title of the map data panel in map editor. Currently it only contains the map description field to fill in.
MapEditor.MapWillBeSaved,即將儲存地圖。,Message that is shown when player clicks on the upload map button in map editor. With Ok/Cancel buttons.
MapEditor.NewMap,新地圖,A button please keep short
MapEditor.NewMap.Create,建立,A button which confirms new map parameters and starts the map editor
MapEditor.NewMap.Header,新地圖,
MapEditor.NewMap.Size,大小：,
MapEditor.NoStartingLocation,新增起始位置。,Notification that there is no starting location object. Keep consistent with Building.StartingLocation.DisplayName.
MapEditor.NonCompatibleMapVersion,地圖版本不相容。,Warning shown in the map editor when the map version is not compatible with the current game version.
MapEditor.NonCompatibleMapVersion.Tooltip,"此地圖版本 ({0}) 與目前遊戲版本 ({1}) 不相容。
儲存地圖可使其相容。",Tooltip shown over MapEditor.NonCompatibleMapVersion warning.
MapEditor.Redo,重做,Label of a button that redoes changes in Map editor.
MapEditor.SaveMap.Header,儲存地圖,
MapEditor.SaveMap.MapExists,地圖「{0}」已存在。,{0} stands for map name
MapEditor.SaveMap.NamePlaceholder,輸入名稱……,Placeholder text in an empty map name text field
MapEditor.SaveMap.SavedAs,「{0}」已儲存,{0} stands for map name. A notification when a map has been saved.
MapEditor.SimulationControls.Reset,重設,A button please keep short
MapEditor.SimulationControls.Tooltip,水模擬,Short header
MapEditor.SizePrompt,請輸入介於 {0}x{0} 和 {1}x{1} 之間的大小。,{0} and {1} stands for a number
MapEditor.TerrainIntegrity.Warning,此次編輯將影響選取項目以外的所有地形與物件。,Warning shown when the player tries to edit terrain in a way that would affect terrain or objects outside the intended selection.
MapEditor.ThumbnailCapturing.CameraPosition,視角位置：,Label for the controls in map editor that change the position of the thumbnail camera
MapEditor.ThumbnailCapturing.ClearOverlay,清除,Text on the button in map editor that clears the overlay of the thumbnail
MapEditor.ThumbnailCapturing.Description,請選擇地圖縮圖位置。儲存地圖時將截取螢幕截圖。,Description of the map thumbnail panel in the map editor
MapEditor.ThumbnailCapturing.Overlay,縮圖：,Label of the controls in map editor that change the overlay of the thumbnail
MapEditor.ThumbnailCapturing.OverlayTip,請選擇 960x540 大小的 PNG 或 JPG 圖片。使用 Alpha 色板在原始圖像上方渲染疊加層。,Text in the thumbnail overlay selection dialog
MapEditor.ThumbnailCapturing.Reset,重設,Text on the button in map editor that resets the position of thumbnail image of the map to the default
MapEditor.ThumbnailCapturing.SelectOverlay,選擇,Text on the button in map editor that changes the overlay of the thumbnail
MapEditor.ThumbnailCapturing.Title,地圖縮圖,Title of the map thumbnail panel in map editor
MapEditor.ThumbnailCapturing.UpdateThumbnail,更新,Text on the button in map editor that changes the position of the thumbnail camera
MapEditor.Tip,提示：可使用畫面頂部的水速控制預先為地圖加入水。,Tip on the loading screen of the map editor.
MapEditor.Undo,復原,Label of a button that undoes changes in Map editor.
MapEditor.UploadMap,上傳地圖,Label of the button that uploads the map to some kind of online service
MapMetadata.Beaverome.Description,為了建造傳奇大都市，河狸的祖先把七個天坑的水全排乾了。即使是使用當今的木材技術，這也不是一件容易的事。,
MapMetadata.Beaverome.Name,河狸羅馬,The name of this map comes from Beaver + Rome - an ancient beaver city.
MapMetadata.Canyon.Description,在沙漠，河狸尋找仍流有河流的山谷。這種峽谷地形很容易建造水壩，將成為所有河狸的安全港。,
MapMetadata.Canyon.Name,峽谷,
MapMetadata.Cliffside.Description,這座僻靜山谷到處都有從前人類建築的遺跡。河狸渴望在世界留下類似的印記。,
MapMetadata.Cliffside.Name,懸崖峭壁,
MapMetadata.Craters.Description,沒有狸知道這些巨大坑洞是如何形成的。初步挖掘結果表明坑洞與人類的暴力活動有關。,
MapMetadata.Craters.Name,天坑,
MapMetadata.Diorama.Description,背負雄心壯志的建設者需先完成這類小型專案，才有機會負責監督大型殖民地。,
MapMetadata.Diorama.Name,實景模型,
MapMetadata.HelixMountain.Description,儘管河狸發現河床形狀不切實際，但他們明白原因是受限於人類的水利工程技術。,
MapMetadata.HelixMountain.Name,螺旋山,The name of this map refers to the spiral shape of its central mountain.
MapMetadata.Hollows.Description,這片豐饒的洞穴系統是開拓者的理想家園。經年累月刻鑿出的地貌潛藏無數機遇，就連最年長的老河狸們也說著此地藏有奇珍異寶的傳說。,
MapMetadata.Hollows.Name,洞穴系統,
MapMetadata.Lakes.Description,如今有著湖泊和河流地區越來越少了。但所剩無幾的這些水源表明地球仍有希望。,
MapMetadata.Lakes.Name,湖泊,
MapMetadata.Meander.Description,河狸工程師熱衷利用河岸的自然曲率。在有限空間規劃出最佳用途並不容易。,
MapMetadata.Meander.Name,蜿蜒河流,
MapMetadata.MountainRange.Description,河狸拼命尋找淡水，甚至準備登上最高峰。,
MapMetadata.MountainRange.Name,山脈,
MapMetadata.NotUpdatedDescription,<RedHighlight>此地圖與測試版本尚不相容！</RedHighlight>,
MapMetadata.Oasis.Description,在荒蕪之地上的孤立綠洲，周圍環繞含水層，可透過聰明河狸的工程技術抽取利用。,Aquifer refers to Building.Aquifer.DisplayName
MapMetadata.Oasis.Name,綠洲,
MapMetadata.Plains.Description,這地區有著如河狸尾巴平坦的廣闊區域，是新手工程師得以安心大展身手的測試地點。,
MapMetadata.Plains.Name,平原,
MapMetadata.Pressure.Description,創意管道工程是荒地河狸必學首要技能。,
MapMetadata.Pressure.Name,壓力,
MapMetadata.Terraces.Description,有了河狸新發現的垂直建築技術，許多群落選擇在高處定居。,
MapMetadata.Terraces.Name,梯形平台,
MapMetadata.ThousandIslands.Description,雖然河狸是天生的游泳健將，將群島變成繁榮工業區也並不容易。,
MapMetadata.ThousandIslands.Name,千島群島,
MapMetadata.Waterfalls.Description,老一輩有個育兒技巧是告訴孩子瀑布只是一道大閘門。如此一來，他們就會花上好幾週時間，尋找關閉閘門的開關。,
MapMetadata.Waterfalls.Name,瀑布,
MapSelection.BrowseMaps,瀏覽本機地圖,Label of the button that opens a file explorer with a folder with custom maps. Please keep short.
MapSelection.CustomMaps,自訂地圖,Label of the toggle button that shows custom maps
MapSelection.DownloadMaps,下載地圖,Label of the button that opens some panel where custom maps can be downloaded
MapSelection.Header,選擇地圖,
MapSelection.LocalMap,本機地圖,Tooltip of an icon in map selection panel that indicates that the map is stored in Documents folder.
MapSelection.NoDescription,未提供說明。,Text shown in map selection panel when the selected map has no description
MapSelection.NonCompatibleMapVersion,無法載入，此地圖版本 ({0}) 與目前遊戲版本 ({1}) 不相容。,"{0} is the map version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to start game on (or edit) an incompatible map."
MapSelection.OfficialMaps,官方地圖,Label of the toggle button that shows official maps
MapSelection.Recommended,新手友善,Label of the maps that are recommended for beginners
MapSelection.SemiCompatibleMapVersion,"此地圖版本 ({0}) 與目前遊戲版本 ({1}) 不相容。在此開始遊戲可能導致當機，或出現導致遊戲崩潰的錯誤，並可能喪失部分重要的新資源。我們強烈建議更新地圖，以完整體驗新內容。

確定要開始遊戲嗎？","{0} is the map version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to start game on an incompatible map."
MapSelection.Unconventional,非常規,"Label of the maps that have some special, different, unconventional mechanics"
Mechanical.Charge,剩餘動能,Current battery charge (how much power a battery has left)
Mechanical.Efficiency,效率：{0}%,{0} stands for efficiency percentage number. How efficient workshop is at using the power.\
Mechanical.NetworkPower,動能網供給/需求：{0}/{1},{0} stands for supply amount {1} stands for demand amount followed by PowerSymbol
Mechanical.PowerCapacity,容量,Stands for battery capacity.
Mechanical.PowerCapacityPerMeter,馬力小時/公尺,Stands for horse power hour per meter - used to describe battery capacity. hph should be same as Mechanical.PowerCapacitySymbol.
Mechanical.PowerCapacitySymbol,馬力小時,Please keep short. Stands for horse power hour (as in kilowatt-hour); should keep similar.
Mechanical.PowerInput,動能輸入：{0},{0} stands for power amount followed by PowerSymbol
Mechanical.PowerInputMaximum,動能輸入/最大值：{0} / {1} ({2}%),{0} stands for input amount {1} stands for maximum amount followed by PowerSymbol {2} stands for efficency ratio in percent
Mechanical.PowerOutput,動能輸出：{0},{0} stands for power amount
Mechanical.PowerSymbol,馬力,Please keep short. Stands for horse power; should keep similar.
Mechanical.PowerSymbolPerFlow,馬力/每秒立方公尺,Please keep short. Stands for horse power per cubic metre per second; hp should be the same as Mechanical.PowerSymbol.
Menu.Continue,繼續遊戲,A button in main menu which opens the previously played game. Please keep short
Menu.Credits,製作人員,A button please keep short
Menu.EditMap,編輯地圖,A button please keep short
Menu.ExitChangesLostPrompt,確定要退出嗎？將遺失未儲存的變更。,
Menu.ExitGame,退出遊戲,A button please keep short
Menu.ExitToDesktop,退出至桌面,A button please keep short
Menu.ExitToDesktopPrompt,確定要退出遊戲嗎？,
Menu.ExitToMenu,退出至主選單,A button please keep short
Menu.ExitToMenuPrompt,確定要退出至主選單嗎？,
Menu.Feedback,前往意見回饋網頁,A button please keep short
Menu.KeyBindings,按鍵綁定,A button please keep short
Menu.LoadGame,載入遊戲,A button please keep short
Menu.ModManager,模組,Label of a button that opens the mod manager.
Menu.NewGame,新遊戲,A button please keep short
Menu.NewMap,建立新地圖,A button please keep short
Menu.Resume,繼續,"A button in game and map editor menu, please keep short"
Menu.SaveGame,儲存遊戲,A button please keep short
Menu.Settings,設定,A button please keep short
Migration.AutomaticEmigrationDisabled,自動遷出已停用。,Shown on tooltip of disabled automatic emigration toggle
Migration.AutomaticEmigrationEnabled,自動遷出已啟用。,Shown on tooltip of enabled automatic emigration toggle
Migration.AutomaticImmigrationDisabled,自動遷入已停用。,Shown on tooltip of disabled automatic immigration toggle
Migration.AutomaticImmigrationEnabled,自動遷入已啟用。,Shown on tooltip of enabled automatic immigration toggle
Migration.AutomaticMigration,自動遷徙,Shown above list of districts' automatic migration settings
Migration.DistrictsNotConnected,所選地區之間沒有連接。,Shown on tooltip of disabled migration buttons when the chosen districts are not connected
Migration.HighMinimumWarning,此地區接受遷徙，將接收其他地區的居民。,"Shown on tooltip of warning icon, that shows up when minimum for given population is higher than it's current amount"
Migration.ManualMigration,手動遷徙,Shown above manual migration panel
Migration.MigratePopulation,遷移居民,Button please keep short
Migration.Minimum,最低,"Label shown in front of input field, with desired minimum amount of population in district"
Migration.SameDistrict,無法遷徙至同一個地區。,Shown on tooltip of disabled migration buttons when the chosen districts are same
Modding.ActiveMods,啟用的模組,A label for the list of mods active in the game.
Modding.BrowseMods,瀏覽本機模組,Label of the button that opens a file explorer with a folder with mods. Please keep short.
Modding.CloudSource,{0}模組,"Tooltip with source of the mod. {0} is the name of the cloud platform, for example Steam Workshop."
Modding.CreateMod,建立模組,Label of a button that creates a new mod. Please keep short.
Modding.CreateNewMod,建立新模組,Label of a button that allows to create a new mod and a header of the panel that it opens.
Modding.DecreasePriority,降低載入優先度,Label of a button that decreases the loading priority of a mod.
Modding.DocumentationButton,閱讀文件,Label of a button that opens modding documentation. Please keep short.
Modding.DownloadMods,下載模組,Label of the button that opens some panel where mods can be downloaded. Please keep short.
Modding.IncreasePriority,提高載入優先度,Label of a button that increases the loading priority of a mod.
Modding.LoadConfirmation,確定要載入嗎？,A message displayed in the mod incompatibility dialog box.
Modding.LocalSource,本機模組,Tooltip saying that the mod is stored locally.
Modding.MissingMod,遺失模組。,Shown on a tooltip for an icon that indicates a missing of a mod saved in save file.
Modding.ModCreatedMessage,"你的模組已在此資料夾建立：
<link><b>{0}</b></link>

重新啟動遊戲即可載入。",Message shown when a mod is created successfully. {0} is a path to the mod folder. Do not remove <link><b> tags.
Modding.ModManagerHeader,模組,Header of the mod manager panel.
Modding.ModNameTaken,模組名稱已有人使用。,Error shown when trying to create a mod with a name that is already used by another mod.
Modding.ModWarning.InvalidGameVersion,此模組需要更新的遊戲版本：{0}。,Message that is shown when a mod requires a higher game version. {0} is the required game version.
Modding.ModWarning.MissingRequiredMod,缺少所需模組：{0}。,Message that is shown when a mod is missing a required mod. {0} is the ID of the required mod.
Modding.ModWarning.RequiredModInvalidOrder,所需模組「{0}」的載入優先順序低於此模組。,Message that is shown when a required mod is below the mod in the load order. {0} is the ID of the required mod.
